Row,Experiment,ID,Plant,Microbes,Treatment,Bio_rep,Rep,Time_Point,Nb,Root_Length
468,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,18,D07,NA,2.87
469,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,19,D07,NA,10.84
470,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,20,D07,NA,7.79
471,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,21,D07,NA,4.31
472,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,22,D07,NA,12.62
473,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,23,D07,NA,11.38
474,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,24,D07,NA,5.69
475,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,25,D07,NA,12.07
476,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,26,D07,NA,10.22
477,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,27,D07,NA,11.55
478,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,28,D07,NA,13.24
479,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,29,D07,NA,11
480,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,30,D07,NA,8.54
481,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,31,D07,NA,3.02
482,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,32,D07,NA,2.07
483,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,33,D07,NA,11.81
484,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,34,D07,NA,11.94
485,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,35,D07,NA,11.76
486,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,36,D07,NA,12.29
487,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,37,D07,NA,6.94
488,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,38,D07,NA,9.8
489,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,39,D07,NA,7.88
490,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,40,D07,NA,11.38
491,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,41,D07,NA,10.9
492,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,42,D07,NA,9.22
493,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,43,D07,NA,10.71
494,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,44,D07,NA,9.17
495,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,45,D07,NA,4.88
496,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,46,D07,NA,11.95
497,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,47,D07,NA,10.29
498,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,48,D07,NA,1.59
499,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,49,D07,NA,13.4
500,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,50,D07,NA,11.06
501,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,1,D07,NA,13.2
502,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,2,D07,NA,11.65
503,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,3,D07,NA,12.88
504,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,4,D07,NA,12.78
505,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,5,D07,NA,12.46
506,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,6,D07,NA,10.11
507,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,7,D07,NA,2.44
508,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,8,D07,NA,14.43
509,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,9,D07,NA,14.43
510,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,10,D07,NA,15.67
511,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,11,D07,NA,10.17
512,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,12,D07,NA,10.34
513,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,13,D07,NA,10.91
514,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,14,D07,NA,1.32
515,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,15,D07,NA,15.1
516,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,16,D07,NA,15.58
517,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,17,D07,NA,14.65
518,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,18,D07,NA,9.47
519,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,19,D07,NA,11
520,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,20,D07,NA,12.96
521,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,21,D07,NA,12.22
522,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,22,D07,NA,14.1
523,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,23,D07,NA,6.39
524,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,24,D07,NA,12.88
525,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,25,D07,NA,14.04
526,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,26,D07,NA,15.06
527,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,27,D07,NA,9.45
528,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,28,D07,NA,13.35
529,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,29,D07,NA,13.75
530,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,30,D07,NA,12.14
531,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,31,D07,NA,13.61
532,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,32,D07,NA,2.2
533,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,33,D07,NA,11.43
534,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,34,D07,NA,15.47
535,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,35,D07,NA,6.07
536,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,36,D07,NA,10.69
537,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,37,D07,NA,11.28
538,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,38,D07,NA,7.35
539,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,39,D07,NA,4.26
540,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,40,D07,NA,0.74
541,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,41,D07,NA,10.71
542,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,42,D07,NA,12.04
543,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,43,D07,NA,6.2
544,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,44,D07,NA,6.79
545,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,45,D07,NA,8.94
546,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,46,D07,NA,11.79
547,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,47,D07,NA,9.78
548,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,48,D07,NA,10.7
549,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,49,D07,NA,12.46
550,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,50,D07,NA,6.46
551,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,1,D07,NA,14.1
552,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,2,D07,NA,10.32
553,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,3,D07,NA,7.01
554,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,4,D07,NA,9.4
555,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,5,D07,NA,14.26
556,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,6,D07,NA,7.78
557,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,7,D07,NA,12.22
558,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,8,D07,NA,7.69
559,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,9,D07,NA,9.14
560,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,10,D07,NA,8.36
561,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,11,D07,NA,10.36
562,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,12,D07,NA,13.49
563,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,13,D07,NA,8.74
564,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,14,D07,NA,3.41
565,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,15,D07,NA,10.68
566,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,16,D07,NA,7.8
567,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,17,D07,NA,12.59
568,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,18,D07,NA,17.68
569,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,19,D07,NA,7.97
570,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,20,D07,NA,3.25
571,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,21,D07,NA,6.76
572,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,22,D07,NA,13.31
573,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,23,D07,NA,8.25
574,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,24,D07,NA,13.09
575,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,25,D07,NA,9.45
576,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,26,D07,NA,8.87
577,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,27,D07,NA,7.53
578,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,28,D07,NA,6.34
579,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,29,D07,NA,8.53
580,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,30,D07,NA,1.21
581,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,31,D07,NA,6.8
582,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,32,D07,NA,11.02
583,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,33,D07,NA,9.81
584,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,34,D07,NA,6.11
585,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,35,D07,NA,13.99
586,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,36,D07,NA,14.22
587,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,37,D07,NA,15.31
588,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,38,D07,NA,14.04
589,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,39,D07,NA,12.32
590,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,40,D07,NA,15.23
591,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,41,D07,NA,8.85
592,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,42,D07,NA,6.98
593,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,43,D07,NA,8.52
594,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,44,D07,NA,10.39
595,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,45,D07,NA,7.86
596,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,46,D07,NA,9.45
597,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,47,D07,NA,5.62
598,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,48,D07,NA,4.7
599,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,49,D07,NA,7.85
600,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,50,D07,NA,13.79
601,Sugars,#REF!,Col0,MF,Water,Rep 1,1,D14,NA,39.98
602,Sugars,#REF!,Col0,MF,Water,Rep 1,2,D14,NA,31.48
603,Sugars,#REF!,Col0,MF,Water,Rep 1,3,D14,NA,12.21
604,Sugars,#REF!,Col0,MF,Water,Rep 1,4,D14,NA,11.59
605,Sugars,#REF!,Col0,MF,Water,Rep 1,5,D14,NA,41.28
606,Sugars,#REF!,Col0,MF,Water,Rep 1,6,D14,NA,57.88
607,Sugars,#REF!,Col0,MF,Water,Rep 1,7,D14,NA,57.39
608,Sugars,#REF!,Col0,MF,Water,Rep 1,8,D14,NA,52.63
609,Sugars,#REF!,Col0,MF,Water,Rep 1,9,D14,NA,58.69
610,Sugars,#REF!,Col0,MF,Water,Rep 1,10,D14,NA,60
611,Sugars,#REF!,Col0,MF,Water,Rep 1,11,D14,NA,50.41
612,Sugars,#REF!,Col0,MF,Water,Rep 1,12,D14,NA,58.22
613,Sugars,#REF!,Col0,MF,Water,Rep 1,13,D14,NA,64.67
614,Sugars,#REF!,Col0,MF,Water,Rep 1,14,D14,NA,55.82
615,Sugars,#REF!,Col0,MF,Water,Rep 1,15,D14,NA,34.99
616,Sugars,#REF!,Col0,MF,Water,Rep 1,16,D14,NA,53.32
617,Sugars,#REF!,Col0,MF,Water,Rep 1,17,D14,NA,60.97
618,Sugars,#REF!,Col0,MF,Water,Rep 1,18,D14,NA,48.03
619,Sugars,#REF!,Col0,MF,Water,Rep 1,19,D14,NA,38.06
620,Sugars,#REF!,Col0,MF,Water,Rep 1,20,D14,NA,58.63
621,Sugars,#REF!,Col0,MF,Water,Rep 1,21,D14,NA,58.08
622,Sugars,#REF!,Col0,MF,Water,Rep 1,22,D14,NA,48.23
623,Sugars,#REF!,Col0,MF,Water,Rep 1,23,D14,NA,72.87
624,Sugars,#REF!,Col0,MF,Water,Rep 1,24,D14,NA,46.45
625,Sugars,#REF!,Col0,MF,Water,Rep 1,25,D14,NA,50.7
651,Sugars,#REF!,Col0,MF,3OMG,Rep 1,1,D14,NA,54.23
652,Sugars,#REF!,Col0,MF,3OMG,Rep 1,2,D14,NA,19.41
653,Sugars,#REF!,Col0,MF,3OMG,Rep 1,3,D14,NA,42.04
654,Sugars,#REF!,Col0,MF,3OMG,Rep 1,4,D14,NA,53.63
655,Sugars,#REF!,Col0,MF,3OMG,Rep 1,5,D14,NA,46.1
656,Sugars,#REF!,Col0,MF,3OMG,Rep 1,6,D14,NA,49.97
657,Sugars,#REF!,Col0,MF,3OMG,Rep 1,7,D14,NA,43.19
658,Sugars,#REF!,Col0,MF,3OMG,Rep 1,8,D14,NA,48.06
659,Sugars,#REF!,Col0,MF,3OMG,Rep 1,9,D14,NA,35.16
660,Sugars,#REF!,Col0,MF,3OMG,Rep 1,10,D14,NA,18.25
661,Sugars,#REF!,Col0,MF,3OMG,Rep 1,11,D14,NA,31.93
662,Sugars,#REF!,Col0,MF,3OMG,Rep 1,12,D14,NA,46.11
663,Sugars,#REF!,Col0,MF,3OMG,Rep 1,13,D14,NA,20.62
664,Sugars,#REF!,Col0,MF,3OMG,Rep 1,14,D14,NA,29.13
665,Sugars,#REF!,Col0,MF,3OMG,Rep 1,15,D14,NA,19.93
666,Sugars,#REF!,Col0,MF,3OMG,Rep 1,16,D14,NA,51.98
667,Sugars,#REF!,Col0,MF,3OMG,Rep 1,17,D14,NA,36.25
668,Sugars,#REF!,Col0,MF,3OMG,Rep 1,18,D14,NA,42.49
669,Sugars,#REF!,Col0,MF,3OMG,Rep 1,19,D14,NA,44.78
670,Sugars,#REF!,Col0,MF,3OMG,Rep 1,20,D14,NA,25.84
671,Sugars,#REF!,Col0,MF,3OMG,Rep 1,21,D14,NA,44.91
672,Sugars,#REF!,Col0,MF,3OMG,Rep 1,22,D14,NA,38.37
673,Sugars,#REF!,Col0,MF,3OMG,Rep 1,23,D14,NA,51.53
674,Sugars,#REF!,Col0,MF,3OMG,Rep 1,24,D14,NA,49.3
675,Sugars,#REF!,Col0,MF,3OMG,Rep 1,25,D14,NA,11.81
701,Sugars,#REF!,HXK1,MF,Water,Rep 1,1,D14,NA,37.4
702,Sugars,#REF!,HXK1,MF,Water,Rep 1,2,D14,NA,13.19
703,Sugars,#REF!,HXK1,MF,Water,Rep 1,3,D14,NA,39.48
704,Sugars,#REF!,HXK1,MF,Water,Rep 1,4,D14,NA,23.23
705,Sugars,#REF!,HXK1,MF,Water,Rep 1,5,D14,NA,24.47
706,Sugars,#REF!,HXK1,MF,Water,Rep 1,6,D14,NA,52.34
707,Sugars,#REF!,HXK1,MF,Water,Rep 1,7,D14,NA,31.15
708,Sugars,#REF!,HXK1,MF,Water,Rep 1,8,D14,NA,20.47
709,Sugars,#REF!,HXK1,MF,Water,Rep 1,9,D14,NA,8.57
710,Sugars,#REF!,HXK1,MF,Water,Rep 1,10,D14,NA,49.03
711,Sugars,#REF!,HXK1,MF,Water,Rep 1,11,D14,NA,46.77
712,Sugars,#REF!,HXK1,MF,Water,Rep 1,12,D14,NA,49.49
713,Sugars,#REF!,HXK1,MF,Water,Rep 1,13,D14,NA,45.91
714,Sugars,#REF!,HXK1,MF,Water,Rep 1,14,D14,NA,30.5
715,Sugars,#REF!,HXK1,MF,Water,Rep 1,15,D14,NA,39.71
716,Sugars,#REF!,HXK1,MF,Water,Rep 1,16,D14,NA,28.61
717,Sugars,#REF!,HXK1,MF,Water,Rep 1,17,D14,NA,29.88
718,Sugars,#REF!,HXK1,MF,Water,Rep 1,18,D14,NA,37.47
719,Sugars,#REF!,HXK1,MF,Water,Rep 1,19,D14,NA,44.09
720,Sugars,#REF!,HXK1,MF,Water,Rep 1,20,D14,NA,6.54
721,Sugars,#REF!,HXK1,MF,Water,Rep 1,21,D14,NA,32.62
722,Sugars,#REF!,HXK1,MF,Water,Rep 1,22,D14,NA,41.6
723,Sugars,#REF!,HXK1,MF,Water,Rep 1,23,D14,NA,39
724,Sugars,#REF!,HXK1,MF,Water,Rep 1,24,D14,NA,16.26
725,Sugars,#REF!,HXK1,MF,Water,Rep 1,25,D14,NA,13.86
751,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,1,D14,NA,32.73
752,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,2,D14,NA,32.94
753,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,3,D14,NA,32.99
754,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,4,D14,NA,50.95
755,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,5,D14,NA,29.05
756,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,6,D14,NA,46.6
757,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,7,D14,NA,35.53
758,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,8,D14,NA,24.24
759,Sugars,#REF!,HXK1,MF,Water,Rep 1,9,D14,NA,41.43
760,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,10,D14,NA,25.37
761,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,11,D14,NA,40.31
762,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,12,D14,NA,45.89
763,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,13,D14,NA,33.02
764,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,14,D14,NA,41.01
765,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,15,D14,NA,30.75
766,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,16,D14,NA,26.84
767,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,17,D14,NA,35.78
768,Sugars,#REF!,HXK1,MF,Water,Rep 1,18,D14,NA,40.13
769,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,19,D14,NA,51.67
770,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,20,D14,NA,16.47
771,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,21,D14,NA,28.4
772,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,22,D14,NA,27.91
773,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,23,D14,NA,45.07
774,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,24,D14,NA,41.93
775,Sugars,#REF!,HXK1,MF,3OMG,Rep 1,25,D14,NA,12.19
801,Sugars,#REF!,TOR,MF,Water,Rep 1,1,D14,NA,46.51
802,Sugars,#REF!,TOR,MF,Water,Rep 1,2,D14,NA,37.22
803,Sugars,#REF!,TOR,MF,Water,Rep 1,3,D14,NA,36.31
804,Sugars,#REF!,TOR,MF,Water,Rep 1,4,D14,NA,39.83
805,Sugars,#REF!,TOR,MF,Water,Rep 1,5,D14,NA,37.37
806,Sugars,#REF!,TOR,MF,Water,Rep 1,6,D14,NA,15.21
807,Sugars,#REF!,TOR,MF,Water,Rep 1,7,D14,NA,35.82
808,Sugars,#REF!,TOR,MF,Water,Rep 1,8,D14,NA,44.99
809,Sugars,#REF!,TOR,MF,Water,Rep 1,9,D14,NA,43.52
810,Sugars,#REF!,TOR,MF,Water,Rep 1,10,D14,NA,38.21
811,Sugars,#REF!,TOR,MF,Water,Rep 1,11,D14,NA,27.85
812,Sugars,#REF!,TOR,MF,Water,Rep 1,12,D14,NA,32.01
813,Sugars,#REF!,TOR,MF,Water,Rep 1,13,D14,NA,43.14
814,Sugars,#REF!,TOR,MF,Water,Rep 1,14,D14,NA,37.28
815,Sugars,#REF!,TOR,MF,Water,Rep 1,15,D14,NA,35.17
816,Sugars,#REF!,TOR,MF,Water,Rep 1,16,D14,NA,42.54
817,Sugars,#REF!,TOR,MF,Water,Rep 1,17,D14,NA,36.43
818,Sugars,#REF!,TOR,MF,Water,Rep 1,18,D14,NA,36.83
819,Sugars,#REF!,TOR,MF,Water,Rep 1,19,D14,NA,41.06
820,Sugars,#REF!,TOR,MF,Water,Rep 1,20,D14,NA,22.76
821,Sugars,#REF!,TOR,MF,Water,Rep 1,21,D14,NA,41.52
822,Sugars,#REF!,TOR,MF,Water,Rep 1,22,D14,NA,41.63
823,Sugars,#REF!,TOR,MF,Water,Rep 1,23,D14,NA,42.76
824,Sugars,#REF!,TOR,MF,Water,Rep 1,24,D14,NA,35.9
825,Sugars,#REF!,TOR,MF,Water,Rep 1,25,D14,NA,43.7
851,Sugars,#REF!,TOR,MF,3OMG,Rep 1,1,D14,NA,38.04
852,Sugars,#REF!,TOR,MF,3OMG,Rep 1,2,D14,NA,32.68
853,Sugars,#REF!,TOR,MF,3OMG,Rep 1,3,D14,NA,26.77
854,Sugars,#REF!,TOR,MF,3OMG,Rep 1,4,D14,NA,30.71
855,Sugars,#REF!,TOR,MF,3OMG,Rep 1,5,D14,NA,27.8
856,Sugars,#REF!,TOR,MF,3OMG,Rep 1,6,D14,NA,34.1
857,Sugars,#REF!,TOR,MF,3OMG,Rep 1,7,D14,NA,36.16
858,Sugars,#REF!,TOR,MF,3OMG,Rep 1,8,D14,NA,40.94
859,Sugars,#REF!,TOR,MF,3OMG,Rep 1,9,D14,NA,22.66
860,Sugars,#REF!,TOR,MF,3OMG,Rep 1,10,D14,NA,31.66
861,Sugars,#REF!,TOR,MF,3OMG,Rep 1,11,D14,NA,32.09
862,Sugars,#REF!,TOR,MF,3OMG,Rep 1,12,D14,NA,31.03
863,Sugars,#REF!,TOR,MF,3OMG,Rep 1,13,D14,NA,37.24
864,Sugars,#REF!,TOR,MF,3OMG,Rep 1,14,D14,NA,33.19
865,Sugars,#REF!,TOR,MF,3OMG,Rep 1,15,D14,NA,26.77
866,Sugars,#REF!,TOR,MF,3OMG,Rep 1,16,D14,NA,28.44
867,Sugars,#REF!,TOR,MF,3OMG,Rep 1,17,D14,NA,39.12
868,Sugars,#REF!,TOR,MF,3OMG,Rep 1,18,D14,NA,35.75
869,Sugars,#REF!,TOR,MF,3OMG,Rep 1,19,D14,NA,35.53
870,Sugars,#REF!,TOR,MF,3OMG,Rep 1,20,D14,NA,30.88
871,Sugars,#REF!,TOR,MF,3OMG,Rep 1,21,D14,NA,19.8
872,Sugars,#REF!,TOR,MF,3OMG,Rep 1,22,D14,NA,31.22
873,Sugars,#REF!,TOR,MF,3OMG,Rep 1,23,D14,NA,37.97
874,Sugars,#REF!,TOR,MF,3OMG,Rep 1,24,D14,NA,13.73
875,Sugars,#REF!,TOR,MF,3OMG,Rep 1,25,D14,NA,33.19
901,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,1,D14,NA,24.9
902,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,2,D14,NA,35.91
903,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,3,D14,NA,42.33
904,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,4,D14,NA,43.09
905,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,5,D14,NA,46.51
906,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,6,D14,NA,42.23
907,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,7,D14,NA,48.49
908,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,8,D14,NA,46.46
909,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,9,D14,NA,44.87
910,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,10,D14,NA,33.15
911,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,11,D14,NA,40.18
912,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,12,D14,NA,46.4
913,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,13,D14,NA,36.07
914,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,14,D14,NA,37.31
915,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,15,D14,NA,30.15
916,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,16,D14,NA,39.2
917,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,17,D14,NA,45.18
918,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,18,D14,NA,32.33
919,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,19,D14,NA,45.49
920,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,20,D14,NA,57.33
921,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,21,D14,NA,42.45
922,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,22,D14,NA,39.3
923,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,23,D14,NA,31.47
924,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,24,D14,NA,39.93
925,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 1,25,D14,NA,33.19
951,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,1,D14,NA,39.94
952,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,2,D14,NA,32.43
953,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,3,D14,NA,21.72
954,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,4,D14,NA,37.94
955,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,5,D14,NA,31.64
956,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,6,D14,NA,41.96
957,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,7,D14,NA,40.65
958,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,8,D14,NA,41.29
959,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,9,D14,NA,28.88
960,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,10,D14,NA,40.12
961,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,11,D14,NA,35.76
962,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 1,12,D14,NA,33.07
