,Time,Media,Plate,Well,Sample,Strain,Strain2,Phylum,Class,Order,Family,Genus,Phylum_alternative,OD600
1015,T120,3OMG,P2.2,E7,S70,R672,Root672,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Alphaproteobacteria,0.089400001
1016,T120,3OMG,P2.2,E8,S71,R682,Root682,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,#REF!,Actinobacteria,0.089199997
1017,T120,3OMG,P2.2,E9,S72,R685,Root685,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.089699998
1018,T120,3OMG,P2.2,E10,S73,R695,Root695,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.096799999
1019,T120,3OMG,P2.2,E11,S74,R700,Root700,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,#REF!,Alphaproteobacteria,0.088799998
1020,T120,3OMG,P2.2,E12,S75,R708,Root708,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.087099999
1021,T120,Glucose,P2.2,F1,S76,R901,Root901,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.079400003
1022,T120,Glucose,P2.2,F2,S77,R918,Root918,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.185499996
1023,T120,Glucose,P2.2,F3,S78,R930,Root930,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,#REF!,Actinobacteria,0.1096
1024,T120,Glucose,P2.2,F4,S79,R935,Root935,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.094099998
1025,T120,Glucose,P2.2,F5,S80,R1203,Root1203,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.133499995
1026,T120,Glucose,P2.2,F6,S81,R1212,Root1212,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.096100003
1027,T120,3OMG,P2.2,F7,S76,R901,Root901,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.080300003
1028,T120,3OMG,P2.2,F8,S77,R918,Root918,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.0876
1029,T120,3OMG,P2.2,F9,S78,R930,Root930,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,#REF!,Actinobacteria,0.086400002
1030,T120,3OMG,P2.2,F10,S79,R935,Root935,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.087800004
1031,T120,3OMG,P2.2,F11,S80,R1203,Root1203,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.087899998
1032,T120,3OMG,P2.2,F12,S81,R1212,Root1212,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.085500002
1033,T120,Glucose,P2.2,G1,S82,R1220,Root1220,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.0902
1034,T120,Glucose,P2.2,G2,S83,R1240,Root1240,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.126399994
1035,T120,Glucose,P2.2,G3,S84,R1252,Root1252,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.198699996
1036,T120,Glucose,P2.2,G4,S85,R1280,Root1280,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Gammaproteobacteria,0.097000003
1037,T120,Glucose,P2.2,G5,S86,R1294,Root1294,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.082900003
1038,T120,Glucose,P2.2,G6,S87,R1295,Root1295,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.136700004
1039,T120,3OMG,P2.2,G7,S82,R1220,Root1220,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.088299997
1040,T120,3OMG,P2.2,G8,S83,R1240,Root1240,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.098099999
1041,T120,3OMG,P2.2,G9,S84,R1252,Root1252,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.188700005
1042,T120,3OMG,P2.2,G10,S85,R1280,Root1280,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Gammaproteobacteria,0.099600002
1043,T120,3OMG,P2.2,G11,S86,R1294,Root1294,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.0845
1044,T120,3OMG,P2.2,G12,S87,R1295,Root1295,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.084100001
1045,T120,Glucose,P2.2,H1,S88,R1310,Root1310,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.155499995
1046,T120,Glucose,P2.2,H2,S89,R1464,Root1464,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.104999997
1047,T120,Glucose,P2.2,H3,S90,R1497,Root1497,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Alphaproteobacteria,0.254700005
1048,T120,Glucose,P2.2,H4,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0814
1049,T120,Glucose,P2.2,H5,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.082699999
1050,T120,Glucose,P2.2,H6,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.081299998
1051,T120,3OMG,P2.2,H7,S88,R1310,Root1310,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.0845
1052,T120,3OMG,P2.2,H8,S89,R1464,Root1464,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.086400002
1053,T120,3OMG,P2.2,H9,S90,R1497,Root1497,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Alphaproteobacteria,0.085000001
1054,T120,3OMG,P2.2,H10,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.080799997
1055,T120,3OMG,P2.2,H11,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.079899997
1056,T120,3OMG,P2.2,H12,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.079400003
1057,T120,Glucose,P2.3,A1,S46,R381,Root381,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.086300001
1058,T120,Glucose,P2.3,A2,S47,R401,Root401,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.2051
1059,T120,Glucose,P2.3,A3,S48,R418,Root418,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Betaproteobacteria,0.086000003
1060,T120,Glucose,P2.3,A4,S49,R420,Root420,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.084100001
1061,T120,Glucose,P2.3,A5,S50,R431,Root431,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.155699998
1062,T120,Glucose,P2.3,A6,S51,R436,Root436,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.085199997
1063,T120,3OMG,P2.3,A7,S46,R381,Root381,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.084299996
1064,T120,3OMG,P2.3,A8,S47,R401,Root401,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.092399999
1065,T120,3OMG,P2.3,A9,S48,R418,Root418,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Betaproteobacteria,0.085000001
1066,T120,3OMG,P2.3,A10,S49,R420,Root420,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.084100001
1067,T120,3OMG,P2.3,A11,S50,R431,Root431,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.082500003
1068,T120,3OMG,P2.3,A12,S51,R436,Root436,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.0854
1069,T120,Glucose,P2.3,B1,S52,R444D2,Root444D2,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Firmicutes,0.093999997
1070,T120,Glucose,P2.3,B2,S53,R456,Root456,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.0955
1071,T120,Glucose,P2.3,B3,S54,R480,Root480,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.179800004
1072,T120,Glucose,P2.3,B4,S55,R482,Root482,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.116800003
1073,T120,Glucose,P2.3,B5,S56,R483D1,Root483D1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.107100002
1074,T120,Glucose,P2.3,B6,S57,R487D2Y,Root487D2Y,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Alphaproteobacteria,0.089699998
1075,T120,3OMG,P2.3,B7,S52,R444D2,Root444D2,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Firmicutes,0.091200002
1076,T120,3OMG,P2.3,B8,S53,R456,Root456,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.089000002
1077,T120,3OMG,P2.3,B9,S54,R480,Root480,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.091799997
1078,T120,3OMG,P2.3,B10,S55,R482,Root482,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.091300003
1079,T120,3OMG,P2.3,B11,S56,R483D1,Root483D1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.092699997
1080,T120,3OMG,P2.3,B12,S57,R487D2Y,Root487D2Y,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Alphaproteobacteria,0.088799998
1081,T120,Glucose,P2.3,C1,S58,R552,Root552,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.210600004
1082,T120,Glucose,P2.3,C2,S59,R558,Root558,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.350699991
1083,T120,Glucose,P2.3,C3,S60,R562,Root562,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.185900003
1084,T120,Glucose,P2.3,C4,S61,R564,Root564,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.213400006
1085,T120,Glucose,P2.3,C5,S62,R565,Root565,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.086499996
1086,T120,Glucose,P2.3,C6,S63,R568,Root568,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.120999999
1087,T120,3OMG,P2.3,C7,S58,R552,Root552,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.085299999
1088,T120,3OMG,P2.3,C8,S59,R558,Root558,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.093199998
1089,T120,3OMG,P2.3,C9,S60,R562,Root562,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.0977
1090,T120,3OMG,P2.3,C10,S61,R564,Root564,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.091799997
1091,T120,3OMG,P2.3,C11,S62,R565,Root565,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.094499998
1092,T120,3OMG,P2.3,C12,S63,R568,Root568,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.088399999
1093,T120,Glucose,P2.3,D1,S64,R569,Root569,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.211899996
1094,T120,Glucose,P2.3,D2,S65,R604,Root604,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.096000001
1095,T120,Glucose,P2.3,D3,S66,R608,Root608,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Alphaproteobacteria,0.090499997
1096,T120,Glucose,P2.3,D4,S67,R635,Root635,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.089100003
1097,T120,Glucose,P2.3,D5,S68,R651,Root651,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.223700002
1098,T120,Glucose,P2.3,D6,S69,R670,Root670,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.0858
1099,T120,3OMG,P2.3,D7,S64,R569,Root569,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.082800001
1100,T120,3OMG,P2.3,D8,S65,R604,Root604,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.083899997
1101,T120,3OMG,P2.3,D9,S66,R608,Root608,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Alphaproteobacteria,0.087700002
1102,T120,3OMG,P2.3,D10,S67,R635,Root635,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.096299998
1103,T120,3OMG,P2.3,D11,S68,R651,Root651,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.098999999
1104,T120,3OMG,P2.3,D12,S69,R670,Root670,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.087399997
1105,T120,Glucose,P2.3,E1,S70,R672,Root672,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Alphaproteobacteria,0.1008
1106,T120,Glucose,P2.3,E2,S71,R682,Root682,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,#REF!,Actinobacteria,0.097000003
1107,T120,Glucose,P2.3,E3,S72,R685,Root685,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.094400004
1108,T120,Glucose,P2.3,E4,S73,R695,Root695,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.093000002
1109,T120,Glucose,P2.3,E5,S74,R700,Root700,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,#REF!,Alphaproteobacteria,0.172700003
1110,T120,Glucose,P2.3,E6,S75,R708,Root708,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.168699995
1111,T120,3OMG,P2.3,E7,S70,R672,Root672,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Alphaproteobacteria,0.090300001
1112,T120,3OMG,P2.3,E8,S71,R682,Root682,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,#REF!,Actinobacteria,0.089199997
1113,T120,3OMG,P2.3,E9,S72,R685,Root685,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.092100002
1114,T120,3OMG,P2.3,E10,S73,R695,Root695,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.0942
1115,T120,3OMG,P2.3,E11,S74,R700,Root700,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,#REF!,Alphaproteobacteria,0.093099996
1116,T120,3OMG,P2.3,E12,S75,R708,Root708,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.0977
1117,T120,Glucose,P2.3,F1,S76,R901,Root901,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.094300002
1118,T120,Glucose,P2.3,F2,S77,R918,Root918,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.196600005
1119,T120,Glucose,P2.3,F3,S78,R930,Root930,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,#REF!,Actinobacteria,0.1193
1120,T120,Glucose,P2.3,F4,S79,R935,Root935,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.093199998
1121,T120,Glucose,P2.3,F5,S80,R1203,Root1203,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.137500003
1122,T120,Glucose,P2.3,F6,S81,R1212,Root1212,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.098899998
1123,T120,3OMG,P2.3,F7,S76,R901,Root901,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.083899997
1124,T120,3OMG,P2.3,F8,S77,R918,Root918,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.094099998
1125,T120,3OMG,P2.3,F9,S78,R930,Root930,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,#REF!,Actinobacteria,0.093400002
1126,T120,3OMG,P2.3,F10,S79,R935,Root935,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.095600002
1127,T120,3OMG,P2.3,F11,S80,R1203,Root1203,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.091499999
1128,T120,3OMG,P2.3,F12,S81,R1212,Root1212,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.094999999
1129,T120,Glucose,P2.3,G1,S82,R1220,Root1220,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.103100002
1130,T120,Glucose,P2.3,G2,S83,R1240,Root1240,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.136399999
1131,T120,Glucose,P2.3,G3,S84,R1252,Root1252,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.205500007
1132,T120,Glucose,P2.3,G4,S85,R1280,Root1280,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Gammaproteobacteria,0.1039
1133,T120,Glucose,P2.3,G5,S86,R1294,Root1294,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.091799997
1134,T120,Glucose,P2.3,G6,S87,R1295,Root1295,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.138999999
1135,T120,3OMG,P2.3,G7,S82,R1220,Root1220,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.093800001
1136,T120,3OMG,P2.3,G8,S83,R1240,Root1240,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.103799999
1137,T120,3OMG,P2.3,G9,S84,R1252,Root1252,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.197300002
1138,T120,3OMG,P2.3,G10,S85,R1280,Root1280,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Gammaproteobacteria,0.103
1139,T120,3OMG,P2.3,G11,S86,R1294,Root1294,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.0911
1140,T120,3OMG,P2.3,G12,S87,R1295,Root1295,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.094999999
1141,T120,Glucose,P2.3,H1,S88,R1310,Root1310,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.173199996
1142,T120,Glucose,P2.3,H2,S89,R1464,Root1464,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.112800002
1143,T120,Glucose,P2.3,H3,S90,R1497,Root1497,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Alphaproteobacteria,0.295599997
1144,T120,Glucose,P2.3,H4,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.101099998
1145,T120,Glucose,P2.3,H5,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.097199999
1146,T120,Glucose,P2.3,H6,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.096799999
1147,T120,3OMG,P2.3,H7,S88,R1310,Root1310,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.111400001
1148,T120,3OMG,P2.3,H8,S89,R1464,Root1464,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.101499997
1149,T120,3OMG,P2.3,H9,S90,R1497,Root1497,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Alphaproteobacteria,0.096900001
1150,T120,3OMG,P2.3,H10,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.089000002
1151,T120,3OMG,P2.3,H11,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.095600002
1152,T120,3OMG,P2.3,H12,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.084299996
1153,T1W,Glucose,P1.1,A1, S1 ,R4,Root4,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.087499999
1154,T1W,Glucose,P1.1,A2, S2 ,R9,Root9,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.197099999
1155,T1W,Glucose,P1.1,A3, S3 ,R11,Root11,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Firmicutes,0.085000001
1156,T1W,Glucose,P1.1,A4, S4 ,R16D2,Root16D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.091899998
1157,T1W,Glucose,P1.1,A5, S5 ,R22,Root22,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.139899999
1158,T1W,Glucose,P1.1,A6, S6 ,R53,Root53,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.2958
1159,T1W,3OMG,P1.1,A7, S1 ,R4,Root4,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.084399998
1160,T1W,3OMG,P1.1,A8, S2 ,R9,Root9,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.087700002
1161,T1W,3OMG,P1.1,A9, S3 ,R11,Root11,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Firmicutes,0.085900001
1162,T1W,3OMG,P1.1,A10, S4 ,R16D2,Root16D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.090999998
1163,T1W,3OMG,P1.1,A11, S5 ,R22,Root22,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.0854
1164,T1W,3OMG,P1.1,A12, S6 ,R53,Root53,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.25060001
1165,T1W,Glucose,P1.1,B1, S7 ,R61,Root61,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.092
1166,T1W,Glucose,P1.1,B2, S8 ,R65,Root65,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Gammaproteobacteria,0.291999996
1167,T1W,Glucose,P1.1,B3, S9 ,R68,Root68,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.193499997
1168,T1W,Glucose,P1.1,B4, S10 ,R70,Root70,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Betaproteobacteria,0.160099998
1169,T1W,Glucose,P1.1,B5, S11 ,R71,Root71,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.175300002
1170,T1W,Glucose,P1.1,B6, S12 ,R81,Root81,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.283899993
