,Strain1,Strain2,Host,Media,Growth,OD600,Phylum,Class,Order,Phylum_alternative
1887,Bn_24,Bn_24,B_napus,Water,Water [Tf - T0],0.057311111,#N/A,#N/A,#N/A,#N/A
1891,Bn_25,Bn_25,B_napus,Water,Water [Tf - T0],0.123333333,#N/A,#N/A,#N/A,#N/A
1892,Bn_25,Bn_25,B_napus,Water,Water [Tf - T0],0.031244444,#N/A,#N/A,#N/A,#N/A
1893,Bn_25,Bn_25,B_napus,Water,Water [Tf - T0],0.200077778,#N/A,#N/A,#N/A,#N/A
1897,Bn_26,Bn_26,B_napus,Water,Water [Tf - T0],0.2115,#N/A,#N/A,#N/A,#N/A
1898,Bn_26,Bn_26,B_napus,Water,Water [Tf - T0],0.130133333,#N/A,#N/A,#N/A,#N/A
1899,Bn_26,Bn_26,B_napus,Water,Water [Tf - T0],0.081644444,#N/A,#N/A,#N/A,#N/A
1903,Bn_27,Bn_27,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
1904,Bn_27,Bn_27,B_napus,Water,Water [Tf - T0],0.015488889,#N/A,#N/A,#N/A,#N/A
1905,Bn_27,Bn_27,B_napus,Water,Water [Tf - T0],0.041422222,#N/A,#N/A,#N/A,#N/A
1909,Bn_28,Bn_28,B_napus,Water,Water [Tf - T0],0.064244444,#N/A,#N/A,#N/A,#N/A
1910,Bn_28,Bn_28,B_napus,Water,Water [Tf - T0],0.042977778,#N/A,#N/A,#N/A,#N/A
1911,Bn_28,Bn_28,B_napus,Water,Water [Tf - T0],0.044722222,#N/A,#N/A,#N/A,#N/A
1921,Bn_29,Bn_29,B_napus,Water,Water [Tf - T0],0.134011111,#N/A,#N/A,#N/A,#N/A
1922,Bn_29,Bn_29,B_napus,Water,Water [Tf - T0],0.062688889,#N/A,#N/A,#N/A,#N/A
1923,Bn_29,Bn_29,B_napus,Water,Water [Tf - T0],0.067144445,#N/A,#N/A,#N/A,#N/A
1927,Bn_30,Bn_30,B_napus,Water,Water [Tf - T0],0.119988889,#N/A,#N/A,#N/A,#N/A
1928,Bn_30,Bn_30,B_napus,Water,Water [Tf - T0],0.100222222,#N/A,#N/A,#N/A,#N/A
1929,Bn_30,Bn_30,B_napus,Water,Water [Tf - T0],0.083966666,#N/A,#N/A,#N/A,#N/A
1933,Bn_31,Bn_31,B_napus,Water,Water [Tf - T0],0.012488889,#N/A,#N/A,#N/A,#N/A
1934,Bn_31,Bn_31,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
1935,Bn_31,Bn_31,B_napus,Water,Water [Tf - T0],0.016577777,#N/A,#N/A,#N/A,#N/A
1939,Bn_32,Bn_32,B_napus,Water,Water [Tf - T0],0.209555555,#N/A,#N/A,#N/A,#N/A
1940,Bn_32,Bn_32,B_napus,Water,Water [Tf - T0],0.200466667,#N/A,#N/A,#N/A,#N/A
1941,Bn_32,Bn_32,B_napus,Water,Water [Tf - T0],0.207077777,#N/A,#N/A,#N/A,#N/A
1945,Bn_33,Bn_33,B_napus,Water,Water [Tf - T0],0.122977777,#N/A,#N/A,#N/A,#N/A
1946,Bn_33,Bn_33,B_napus,Water,Water [Tf - T0],0.007377778,#N/A,#N/A,#N/A,#N/A
1947,Bn_33,Bn_33,B_napus,Water,Water [Tf - T0],0.014011111,#N/A,#N/A,#N/A,#N/A
1951,Bn_34,Bn_34,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
1952,Bn_34,Bn_34,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
1953,Bn_34,Bn_34,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
1957,Bn_35,Bn_35,B_napus,Water,Water [Tf - T0],0.0724,#N/A,#N/A,#N/A,#N/A
1958,Bn_35,Bn_35,B_napus,Water,Water [Tf - T0],0.137288889,#N/A,#N/A,#N/A,#N/A
1959,Bn_35,Bn_35,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
1963,Bn_37,Bn_37,B_napus,Water,Water [Tf - T0],0.000788889,#N/A,#N/A,#N/A,#N/A
1964,Bn_37,Bn_37,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
1965,Bn_37,Bn_37,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
1969,Bn_38,Bn_38,B_napus,Water,Water [Tf - T0],0.148077778,#N/A,#N/A,#N/A,#N/A
1970,Bn_38,Bn_38,B_napus,Water,Water [Tf - T0],0.016688889,#N/A,#N/A,#N/A,#N/A
1971,Bn_38,Bn_38,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
1981,Bn_41,Bn_41,B_napus,Water,Water [Tf - T0],0.013966667,#N/A,#N/A,#N/A,#N/A
1982,Bn_41,Bn_41,B_napus,Water,Water [Tf - T0],0.027522223,#N/A,#N/A,#N/A,#N/A
1983,Bn_41,Bn_41,B_napus,Water,Water [Tf - T0],0.168722222,#N/A,#N/A,#N/A,#N/A
1987,Bn_43,Bn_43,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
1988,Bn_43,Bn_43,B_napus,Water,Water [Tf - T0],0.004555556,#N/A,#N/A,#N/A,#N/A
1989,Bn_43,Bn_43,B_napus,Water,Water [Tf - T0],0.099744444,#N/A,#N/A,#N/A,#N/A
1993,Bn_44,Bn_44,B_napus,Water,Water [Tf - T0],0.055911111,#N/A,#N/A,#N/A,#N/A
1994,Bn_44,Bn_44,B_napus,Water,Water [Tf - T0],0.079722222,#N/A,#N/A,#N/A,#N/A
1995,Bn_44,Bn_44,B_napus,Water,Water [Tf - T0],0.011422223,#N/A,#N/A,#N/A,#N/A
1999,Bn_46,Bn_46,B_napus,Water,Water [Tf - T0],0.180833333,#N/A,#N/A,#N/A,#N/A
2000,Bn_46,Bn_46,B_napus,Water,Water [Tf - T0],0.153466667,#N/A,#N/A,#N/A,#N/A
2001,Bn_46,Bn_46,B_napus,Water,Water [Tf - T0],0.189955556,#N/A,#N/A,#N/A,#N/A
2005,Bn_47,Bn_47,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2006,Bn_47,Bn_47,B_napus,Water,Water [Tf - T0],0.0714,#N/A,#N/A,#N/A,#N/A
2007,Bn_47,Bn_47,B_napus,Water,Water [Tf - T0],0.048888889,#N/A,#N/A,#N/A,#N/A
2023,Bn_50,Bn_50,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2024,Bn_50,Bn_50,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2025,Bn_50,Bn_50,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2029,Bn_52,Bn_52,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2030,Bn_52,Bn_52,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2031,Bn_52,Bn_52,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2035,Bn_53,Bn_53,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2036,Bn_53,Bn_53,B_napus,Water,Water [Tf - T0],0.005666666,#N/A,#N/A,#N/A,#N/A
2037,Bn_53,Bn_53,B_napus,Water,Water [Tf - T0],0.1071,#N/A,#N/A,#N/A,#N/A
2041,Bn_54,Bn_54,B_napus,Water,Water [Tf - T0],0.203044444,#N/A,#N/A,#N/A,#N/A
2042,Bn_54,Bn_54,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2043,Bn_54,Bn_54,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2047,Bn_56,Bn_56,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2048,Bn_56,Bn_56,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2049,Bn_56,Bn_56,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2053,Bn_57,Bn_57,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2054,Bn_57,Bn_57,B_napus,Water,Water [Tf - T0],0.041566666,#N/A,#N/A,#N/A,#N/A
2055,Bn_57,Bn_57,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2059,Bn_59,Bn_59,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2060,Bn_59,Bn_59,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
2061,Bn_59,Bn_59,B_napus,Water,Water [Tf - T0],0.027333333,#N/A,#N/A,#N/A,#N/A
2066,Bn_60,Bn_60,B_napus,Water,Water [Tf - T0],0.254722222,#N/A,#N/A,#N/A,#N/A
2067,Bn_60,Bn_60,B_napus,Water,Water [Tf - T0],0.125155555,#N/A,#N/A,#N/A,#N/A
2068,Bn_60,Bn_60,B_napus,Water,Water [Tf - T0],0.136766666,#N/A,#N/A,#N/A,#N/A
2078,Bn_62,Bn_62,B_napus,Water,Water [Tf - T0],0.043555556,#N/A,#N/A,#N/A,#N/A
2079,Bn_62,Bn_62,B_napus,Water,Water [Tf - T0],0.089988889,#N/A,#N/A,#N/A,#N/A
2080,Bn_62,Bn_62,B_napus,Water,Water [Tf - T0],0.054633333,#N/A,#N/A,#N/A,#N/A
2084,Bn_63,Bn_63,B_napus,Water,Water [Tf - T0],0.009122222,#N/A,#N/A,#N/A,#N/A
2085,Bn_63,Bn_63,B_napus,Water,Water [Tf - T0],0.228755556,#N/A,#N/A,#N/A,#N/A
2086,Bn_63,Bn_63,B_napus,Water,Water [Tf - T0],0.180355555,#N/A,#N/A,#N/A,#N/A
2090,Bn_64,Bn_64,B_napus,Water,Water [Tf - T0],0.2058,#N/A,#N/A,#N/A,#N/A
2091,Bn_64,Bn_64,B_napus,Water,Water [Tf - T0],0.099044444,#N/A,#N/A,#N/A,#N/A
2092,Bn_64,Bn_64,B_napus,Water,Water [Tf - T0],0.132166666,#N/A,#N/A,#N/A,#N/A
2096,Bn_67,Bn_67,B_napus,Water,Water [Tf - T0],0.189855555,#N/A,#N/A,#N/A,#N/A
2097,Bn_67,Bn_67,B_napus,Water,Water [Tf - T0],0.152033334,#N/A,#N/A,#N/A,#N/A
2098,Bn_67,Bn_67,B_napus,Water,Water [Tf - T0],0.080222222,#N/A,#N/A,#N/A,#N/A
2102,Bn_68,Bn_68,B_napus,Water,Water [Tf - T0],0.032055556,#N/A,#N/A,#N/A,#N/A
2103,Bn_68,Bn_68,B_napus,Water,Water [Tf - T0],0.057577778,#N/A,#N/A,#N/A,#N/A
2104,Bn_68,Bn_68,B_napus,Water,Water [Tf - T0],0.112088889,#N/A,#N/A,#N/A,#N/A
2114,Fusarium,Fusarium,T_aestivum,Water,Water [Tf - T0],0.264,#N/A,#N/A,#N/A,#N/A
2115,Fusarium,Fusarium,T_aestivum,Water,Water [Tf - T0],0.237433333,#N/A,#N/A,#N/A,#N/A
2116,Fusarium,Fusarium,T_aestivum,Water,Water [Tf - T0],0.228555556,#N/A,#N/A,#N/A,#N/A
2132,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Water,Water [Tf - T0],0.078811111,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
2133,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Water,Water [Tf - T0],0.0057,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
2134,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Water,Water [Tf - T0],0.045488889,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
2144,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Water,Water [Tf - T0],0.046522222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2145,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2146,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2150,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2151,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2152,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2156,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2157,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2158,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2162,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
2163,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Water,Water [Tf - T0],0.000333333,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
2164,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Water,Water [Tf - T0],0.1354,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
2168,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Water,Water [Tf - T0],0.2239,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
2169,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Water,Water [Tf - T0],0.000233333,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
2170,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
2186,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Water,Water [Tf - T0],0.230633333,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
2187,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
2188,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
2192,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Water,Water [Tf - T0],0.13,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2193,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Water,Water [Tf - T0],0.018333333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2194,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Water,Water [Tf - T0],0.144255556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2198,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2199,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2200,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2212,AT0016,Plectosphaerella_cucumerina_MPI-CAGE-AT-0016,A_thaliana,Water,Water [Tf - T0],0.049933333,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
2213,AT0016,Plectosphaerella_cucumerina_MPI-CAGE-AT-0016,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
2214,AT0016,Plectosphaerella_cucumerina_MPI-CAGE-AT-0016,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
2224,AT0023,Fusarium_redolens_MPI-CAGE-AT-0023,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2225,AT0023,Fusarium_redolens_MPI-CAGE-AT-0023,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2226,AT0023,Fusarium_redolens_MPI-CAGE-AT-0023,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2230,AT0026,Ilyonectria_europaea_MPI-CAGE-AT-0026,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2231,AT0026,Ilyonectria_europaea_MPI-CAGE-AT-0026,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2232,AT0026,Ilyonectria_europaea_MPI-CAGE-AT-0026,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2236,AT0040,Alternaria_rosae_MPI-PUGE-AT-0040,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
2237,AT0040,Alternaria_rosae_MPI-PUGE-AT-0040,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
2238,AT0040,Alternaria_rosae_MPI-PUGE-AT-0040,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
2242,AT0064,Alternaria_alternata_MPI-PUGE-AT-0064,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
2243,AT0064,Alternaria_alternata_MPI-PUGE-AT-0064,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
2244,AT0064,Alternaria_alternata_MPI-PUGE-AT-0064,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
2248,AT0079,Chaetomium_globosum_MPI-SDFR-AT-0079,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
2249,AT0079,Chaetomium_globosum_MPI-SDFR-AT-0079,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
2250,AT0079,Chaetomium_globosum_MPI-SDFR-AT-0079,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
2254,AT0100,Boeremia_exigua_MPI-SDFR-AT-0100,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
2255,AT0100,Boeremia_exigua_MPI-SDFR-AT-0100,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
2256,AT0100,Boeremia_exigua_MPI-SDFR-AT-0100,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
2260,AT0134,Ilyonectria_sp._MPI-CAGE-AT-0134,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2261,AT0134,Ilyonectria_sp._MPI-CAGE-AT-0134,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2262,AT0134,Ilyonectria_sp._MPI-CAGE-AT-0134,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2266,AT0135,Halenospora_varia_MPI-CAGE-AT-0135,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
2267,AT0135,Halenospora_varia_MPI-CAGE-AT-0135,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
2268,AT0135,Halenospora_varia_MPI-CAGE-AT-0135,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
2272,AT0147,Dactylonectria_macrodidyma_MPI-CAGE-AT-0147,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2273,AT0147,Dactylonectria_macrodidyma_MPI-CAGE-AT-0147,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2274,AT0147,Dactylonectria_macrodidyma_MPI-CAGE-AT-0147,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2278,AA0104,Mortierella_elongata_MPI-CAGE-AA-0104,A_thaliana,Water,Water [Tf - T0],0.0998,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
2279,AA0104,Mortierella_elongata_MPI-CAGE-AA-0104,A_thaliana,Water,Water [Tf - T0],0.041733333,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
2280,AA0104,Mortierella_elongata_MPI-CAGE-AA-0104,A_thaliana,Water,Water [Tf - T0],0.126566667,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
2284,AA0113,Fusarium_sp._MPI-CAGE-AA-0113,A_thaliana,Water,Water [Tf - T0],0.235577778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2285,AA0113,Fusarium_sp._MPI-CAGE-AA-0113,A_thaliana,Water,Water [Tf - T0],0.124977778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
2286,AA0113,Fusarium_sp._MPI-CAGE-AA-0113,A_thaliana,Water,Water [Tf - T0],0.114722222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
142,Bn_01,Bn_01,B_napus,Glucose,Glucose [Tf-T0],0.472022222,#N/A,#N/A,#N/A,#N/A
239,Bn_01,Bn_01,B_napus,Glucose,Glucose [Tf-T0],0.466266667,#N/A,#N/A,#N/A,#N/A
335,Bn_01,Bn_01,B_napus,Glucose,Glucose [Tf-T0],0.486088889,#N/A,#N/A,#N/A,#N/A
46,Bn_03,Bn_03,B_napus,Glucose,Glucose [Tf-T0],0.554688889,#N/A,#N/A,#N/A,#N/A
526,Bn_03,Bn_03,B_napus,Glucose,Glucose [Tf-T0],0.672644445,#N/A,#N/A,#N/A,#N/A
622,Bn_03,Bn_03,B_napus,Glucose,Glucose [Tf-T0],0.635711111,#N/A,#N/A,#N/A,#N/A
7100,Bn_05,Bn_05,B_napus,Glucose,Glucose [Tf-T0],0.3162,#N/A,#N/A,#N/A,#N/A
8100,Bn_05,Bn_05,B_napus,Glucose,Glucose [Tf-T0],0.301366666,#N/A,#N/A,#N/A,#N/A
94,Bn_05,Bn_05,B_napus,Glucose,Glucose [Tf-T0],0.320866667,#N/A,#N/A,#N/A,#N/A
1039,Bn_06,Bn_06,B_napus,Glucose,Glucose [Tf-T0],0.351322222,#N/A,#N/A,#N/A,#N/A
1110,Bn_06,Bn_06,B_napus,Glucose,Glucose [Tf-T0],0.190688889,#N/A,#N/A,#N/A,#N/A
1210,Bn_06,Bn_06,B_napus,Glucose,Glucose [Tf-T0],0.403288889,#N/A,#N/A,#N/A,#N/A
1310,Bn_07,Bn_07,B_napus,Glucose,Glucose [Tf-T0],0.258744444,#N/A,#N/A,#N/A,#N/A
143,Bn_07,Bn_07,B_napus,Glucose,Glucose [Tf-T0],0.251211112,#N/A,#N/A,#N/A,#N/A
1510,Bn_07,Bn_07,B_napus,Glucose,Glucose [Tf-T0],0.244577778,#N/A,#N/A,#N/A,#N/A
1613,Bn_08,Bn_08,B_napus,Glucose,Glucose [Tf-T0],0.316755556,#N/A,#N/A,#N/A,#N/A
1710,Bn_08,Bn_08,B_napus,Glucose,Glucose [Tf-T0],0.362077778,#N/A,#N/A,#N/A,#N/A
1810,Bn_08,Bn_08,B_napus,Glucose,Glucose [Tf-T0],0.366033333,#N/A,#N/A,#N/A,#N/A
191,Bn_09,Bn_09,B_napus,Glucose,Glucose [Tf-T0],0.393322223,#N/A,#N/A,#N/A,#N/A
2010,Bn_09,Bn_09,B_napus,Glucose,Glucose [Tf-T0],0.442344445,#N/A,#N/A,#N/A,#N/A
2110,Bn_09,Bn_09,B_napus,Glucose,Glucose [Tf-T0],0.518288889,#N/A,#N/A,#N/A,#N/A
2210,Bn_10,Bn_10,B_napus,Glucose,Glucose [Tf-T0],0.557177777,#N/A,#N/A,#N/A,#N/A
2310,Bn_10,Bn_10,B_napus,Glucose,Glucose [Tf-T0],0.548511111,#N/A,#N/A,#N/A,#N/A
2410,Bn_10,Bn_10,B_napus,Glucose,Glucose [Tf-T0],0.565911112,#N/A,#N/A,#N/A,#N/A
2510,Bn_11,Bn_11,B_napus,Glucose,Glucose [Tf-T0],0.540344445,#N/A,#N/A,#N/A,#N/A
2610,Bn_11,Bn_11,B_napus,Glucose,Glucose [Tf-T0],0.599466667,#N/A,#N/A,#N/A,#N/A
2710,Bn_11,Bn_11,B_napus,Glucose,Glucose [Tf-T0],0.5711,#N/A,#N/A,#N/A,#N/A
2810,Bn_14,Bn_14,B_napus,Glucose,Glucose [Tf-T0],0.532255555,#N/A,#N/A,#N/A,#N/A
2910,Bn_14,Bn_14,B_napus,Glucose,Glucose [Tf-T0],0.661111111,#N/A,#N/A,#N/A,#N/A
3010,Bn_14,Bn_14,B_napus,Glucose,Glucose [Tf-T0],0.567333334,#N/A,#N/A,#N/A,#N/A
3110,Bn_15,Bn_15,B_napus,Glucose,Glucose [Tf-T0],0.336744444,#N/A,#N/A,#N/A,#N/A
3210,Bn_15,Bn_15,B_napus,Glucose,Glucose [Tf-T0],0.4508,#N/A,#N/A,#N/A,#N/A
336,Bn_15,Bn_15,B_napus,Glucose,Glucose [Tf-T0],0.479688888,#N/A,#N/A,#N/A,#N/A
3410,Bn_16,Bn_16,B_napus,Glucose,Glucose [Tf-T0],0.263911111,#N/A,#N/A,#N/A,#N/A
3510,Bn_16,Bn_16,B_napus,Glucose,Glucose [Tf-T0],0.313055556,#N/A,#N/A,#N/A,#N/A
3610,Bn_16,Bn_16,B_napus,Glucose,Glucose [Tf-T0],0.287966667,#N/A,#N/A,#N/A,#N/A
3710,Bn_17,Bn_17,B_napus,Glucose,Glucose [Tf-T0],0.585933333,#N/A,#N/A,#N/A,#N/A
382,Bn_17,Bn_17,B_napus,Glucose,Glucose [Tf-T0],0.588577778,#N/A,#N/A,#N/A,#N/A
3910,Bn_17,Bn_17,B_napus,Glucose,Glucose [Tf-T0],0.557377778,#N/A,#N/A,#N/A,#N/A
4010,Bn_18,Bn_18,B_napus,Glucose,Glucose [Tf-T0],0.592977777,#N/A,#N/A,#N/A,#N/A
4110,Bn_18,Bn_18,B_napus,Glucose,Glucose [Tf-T0],0.561333334,#N/A,#N/A,#N/A,#N/A
4210,Bn_18,Bn_18,B_napus,Glucose,Glucose [Tf-T0],0.624511111,#N/A,#N/A,#N/A,#N/A
431,Bn_19,Bn_19,B_napus,Glucose,Glucose [Tf-T0],0.255,#N/A,#N/A,#N/A,#N/A
4410,Bn_19,Bn_19,B_napus,Glucose,Glucose [Tf-T0],0.231011111,#N/A,#N/A,#N/A,#N/A
4510,Bn_19,Bn_19,B_napus,Glucose,Glucose [Tf-T0],0.250033333,#N/A,#N/A,#N/A,#N/A
4910,Bn_01,Bn_01,B_napus,3OMG,3-O-MG [Tf-T0],0.091277778,#N/A,#N/A,#N/A,#N/A
