	Sample_Name	Value	Well	Strains	Strains2	Concentration	Concentration2	Carbon	Carbon2	Measurement_wavelength	Time3	Filename	Row	Row_num	Column	Expe	Media
127	F. oxysporum_5.8 uM_PGB + 3OMG_Broth	0.1042	C8	F212	F. oxysporum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	8	Broth	PGB
128	F. oxysporum_5.8 uM_PGB + 3OMG_Broth	0.1031	C8	F212	F. oxysporum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	8	Broth	PGB
129	F. oxysporum_5.8 uM_PGB + 3OMG_Broth	0.1015	C9	F212	F. oxysporum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	9	Broth	PGB
130	F. oxysporum_5.8 uM_PGB + 3OMG_Broth	0.1024	C9	F212	F. oxysporum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	9	Broth	PGB
131	F. oxysporum_5.8 uM_PGB + 3OMG_Broth	0.1042	C9	F212	F. oxysporum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	9	Broth	PGB
132	F. oxysporum_5.8 uM_PGB + 3OMG_Broth	0.1028	C9	F212	F. oxysporum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	9	Broth	PGB
133	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1088	C10	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	10	Broth	PGB
134	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1139	C10	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	10	Broth	PGB
135	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1053	C10	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	10	Broth	PGB
136	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1108	C10	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	10	Broth	PGB
137	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.104	C11	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	11	Broth	PGB
138	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1045	C11	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	11	Broth	PGB
139	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1034	C11	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	11	Broth	PGB
140	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1034	C11	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	11	Broth	PGB
141	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1027	C12	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	12	Broth	PGB
142	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1067	C12	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	12	Broth	PGB
143	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1066	C12	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	12	Broth	PGB
144	D. nanum_5.8 uM_PGB + 3OMG_Broth	0.1072	C12	F253	D. nanum	5.8	5.8 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	C	3	12	Broth	PGB
145	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.0991	D1	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	1	Broth	PGB
146	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.1005	D1	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	1	Broth	PGB
147	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.1872	D1	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	1	Broth	PGB
148	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.1033	D1	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	1	Broth	PGB
149	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.1011	D2	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	2	Broth	PGB
150	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.1025	D2	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	2	Broth	PGB
151	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.3879	D2	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	2	Broth	PGB
152	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.1039	D2	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	2	Broth	PGB
153	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.1011	D3	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	3	Broth	PGB
154	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.1014	D3	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	3	Broth	PGB
155	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.1033	D3	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	3	Broth	PGB
156	P. cucumerina_1.46 uM_PGB + 3OMG_Broth	0.1047	D3	F16	P. cucumerina	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	3	Broth	PGB
157	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1006	D4	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	4	Broth	PGB
158	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1011	D4	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	4	Broth	PGB
159	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1052	D4	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	4	Broth	PGB
160	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1025	D4	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	4	Broth	PGB
161	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1012	D5	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	5	Broth	PGB
162	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1019	D5	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	5	Broth	PGB
163	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1055	D5	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	5	Broth	PGB
164	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1029	D5	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	5	Broth	PGB
165	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1003	D6	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	6	Broth	PGB
166	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1022	D6	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	6	Broth	PGB
167	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1051	D6	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	6	Broth	PGB
168	D. macrodidyma_1.46 uM_PGB + 3OMG_Broth	0.1016	D6	F147	D. macrodidyma	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	6	Broth	PGB
169	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.0999	D7	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	7	Broth	PGB
170	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1009	D7	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	7	Broth	PGB
171	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1032	D7	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	7	Broth	PGB
172	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1007	D7	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	7	Broth	PGB
173	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1008	D8	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	8	Broth	PGB
174	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1025	D8	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	8	Broth	PGB
175	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1034	D8	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	8	Broth	PGB
176	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1019	D8	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	8	Broth	PGB
177	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1005	D9	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	9	Broth	PGB
178	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1023	D9	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	9	Broth	PGB
179	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1035	D9	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	9	Broth	PGB
180	F. oxysporum_1.46 uM_PGB + 3OMG_Broth	0.1018	D9	F212	F. oxysporum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	9	Broth	PGB
181	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.1034	D10	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	10	Broth	PGB
182	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.105	D10	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	10	Broth	PGB
183	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.107	D10	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	10	Broth	PGB
184	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.1048	D10	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	10	Broth	PGB
185	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.1036	D11	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	11	Broth	PGB
186	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.1107	D11	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	11	Broth	PGB
187	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.1035	D11	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	11	Broth	PGB
188	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.102	D11	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	11	Broth	PGB
189	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.1045	D12	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	12	Broth	PGB
190	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.112	D12	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	12	Broth	PGB
191	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.1037	D12	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	12	Broth	PGB
192	D. nanum_1.46 uM_PGB + 3OMG_Broth	0.1049	D12	F253	D. nanum	1.46	1.46 mM	3OMG	PGB + 3OMG	600	0	cytotoxic-05-06-2023.xlsx	D	4	12	Broth	PGB
193	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.1012	E1	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	1	Broth	PGB
194	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.1011	E1	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	1	Broth	PGB
195	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.1198	E1	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	1	Broth	PGB
196	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.1014	E1	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	1	Broth	PGB
197	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.103	E2	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	2	Broth	PGB
198	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.1001	E2	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	2	Broth	PGB
199	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.243	E2	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	2	Broth	PGB
200	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.1047	E2	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	2	Broth	PGB
201	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.1057	E3	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	3	Broth	PGB
202	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.1077	E3	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	3	Broth	PGB
203	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.4846	E3	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	3	Broth	PGB
204	P. cucumerina_375 uM_PGB + D.Glucose_Broth	0.1084	E3	F16	P. cucumerina	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	3	Broth	PGB
205	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1028	E4	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	4	Broth	PGB
206	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1013	E4	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	4	Broth	PGB
207	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1065	E4	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	4	Broth	PGB
208	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1061	E4	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	4	Broth	PGB
209	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1005	E5	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	5	Broth	PGB
210	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1006	E5	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	5	Broth	PGB
211	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1054	E5	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	5	Broth	PGB
212	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1041	E5	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	5	Broth	PGB
213	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1008	E6	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	6	Broth	PGB
214	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1067	E6	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	6	Broth	PGB
215	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1103	E6	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	6	Broth	PGB
216	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1042	E6	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	6	Broth	PGB
217	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1071	E7	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	7	Broth	PGB
218	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1097	E7	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	7	Broth	PGB
219	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.116	E7	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	7	Broth	PGB
220	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1104	E7	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	7	Broth	PGB
221	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1077	E8	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	8	Broth	PGB
222	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1092	E8	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	8	Broth	PGB
223	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1135	E8	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	8	Broth	PGB
224	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.111	E8	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	8	Broth	PGB
225	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1044	E9	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	9	Broth	PGB
226	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1058	E9	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	9	Broth	PGB
227	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1071	E9	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	9	Broth	PGB
228	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.108	E9	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	9	Broth	PGB
229	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1088	E10	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	10	Broth	PGB
230	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1061	E10	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	10	Broth	PGB
231	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1065	E10	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	10	Broth	PGB
232	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1121	E10	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	10	Broth	PGB
233	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1011	E11	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	11	Broth	PGB
234	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1039	E11	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	11	Broth	PGB
235	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1046	E11	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	11	Broth	PGB
236	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1026	E11	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	11	Broth	PGB
237	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1006	E12	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	12	Broth	PGB
238	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1177	E12	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	12	Broth	PGB
239	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1056	E12	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	12	Broth	PGB
240	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1082	E12	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	E	5	12	Broth	PGB
241	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1009	F1	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	1	Broth	PGB
242	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1085	F1	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	1	Broth	PGB
243	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1034	F1	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	1	Broth	PGB
244	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1018	F1	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	1	Broth	PGB
245	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1014	F2	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	2	Broth	PGB
246	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1014	F2	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	2	Broth	PGB
247	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.3606	F2	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	2	Broth	PGB
248	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1042	F2	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	2	Broth	PGB
249	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1019	F3	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	3	Broth	PGB
250	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1009	F3	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	3	Broth	PGB
251	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.3559	F3	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	0	cytotoxic-05-06-2023.xlsx	F	6	3	Broth	PGB
