ID;Expe;Condition;Time;Microbe;Plotting_3OMG;Plotting_Glucose;Conc_3OMG;Conc_Glucose;Rep;Root_Length;Comment;Area_Fungi
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;2;1.712;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;3;2.584;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;4;3.689;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;5;2.014;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;6;1.116;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;7;2.726;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;8;2.143;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;9;2.76;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;10;3.09;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;11;2.953;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;12;3.342;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;13;2.883;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;14;1.928;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;15;3.448;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;16;10.922;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;17;5.587;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;18;3.398;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;19;1.763;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;20;2.53;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;21;1.131;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;22;2.273;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;23;3.584;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;24;7.477;;NA
;Plant;C9;D07;F16;NO;YES;0.9375;7.5;25;2.242;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;1;1.026;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;2;1.88;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;3;3.5;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;4;2.179;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;5;2.175;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;6;1.409;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;7;8.562;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;8;1.595;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;9;1.282;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;10;2.16;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;11;2.638;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;12;1.933;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;13;2.095;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;14;1.738;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;15;3.747;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;16;2.436;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;17;3.806;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;18;2.792;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;19;3.735;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;20;1.632;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;21;1.328;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;22;2.009;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;23;2.361;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;24;1.609;;NA
;Plant;C10;D07;F16;NO;YES;0.001;7.5;25;1.381;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;1;4.973;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;2;2.586;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;3;5.362;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;4;1.273;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;5;1.87;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;6;1.81;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;7;3.648;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;8;2.107;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;9;2.55;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;10;1.709;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;11;1.664;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;12;1.658;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;13;2.055;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;14;4.619;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;15;2.06;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;16;2.117;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;17;2.531;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;18;3.602;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;19;2.62;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;20;3.56;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;21;2.777;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;22;1.495;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;23;1.95;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;24;1.101;;NA
;Plant;C11;D07;F16;NO;YES;0;7.5;25;1.94;;NA
;Plant;C12;D07;F16;NO;NO;0;0;1;7.291;;NA
;Plant;C12;D07;F16;NO;NO;0;0;2;10.159;;NA
;Plant;C12;D07;F16;NO;NO;0;0;3;5.939;;NA
;Plant;C12;D07;F16;NO;NO;0;0;4;2.991;;NA
;Plant;C12;D07;F16;NO;NO;0;0;5;5.26;;NA
;Plant;C12;D07;F16;NO;NO;0;0;6;3.311;;NA
;Plant;C12;D07;F16;NO;NO;0;0;7;8.425;;NA
;Plant;C12;D07;F16;NO;NO;0;0;8;3.043;;NA
;Plant;C12;D07;F16;NO;NO;0;0;9;4.085;;NA
;Plant;C12;D07;F16;NO;NO;0;0;10;3.455;;NA
;Plant;C12;D07;F16;NO;NO;0;0;11;3.721;;NA
;Plant;C12;D07;F16;NO;NO;0;0;12;5.494;;NA
;Plant;C12;D07;F16;NO;NO;0;0;13;3.035;;NA
;Plant;C12;D07;F16;NO;NO;0;0;14;3.1;;NA
;Plant;C12;D07;F16;NO;NO;0;0;15;3.214;;NA
;Plant;C12;D07;F16;NO;NO;0;0;16;3.075;;NA
;Plant;C12;D07;F16;NO;NO;0;0;17;8.863;;NA
;Plant;C12;D07;F16;NO;NO;0;0;18;3.262;;NA
;Plant;C12;D07;F16;NO;NO;0;0;19;3.641;;NA
;Plant;C12;D07;F16;NO;NO;0;0;20;3.733;;NA
;Plant;C12;D07;F16;NO;NO;0;0;21;2.753;;NA
;Plant;C12;D07;F16;NO;NO;0;0;22;2.811;;NA
;Plant;C12;D07;F16;NO;NO;0;0;23;8.403;;NA
;Plant;C12;D07;F16;NO;NO;0;0;24;10.625;;NA
;Plant;C12;D07;F16;NO;NO;0;0;25;5.03;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;1;46.789;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;2;45.835;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;3;46.129;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;4;49.505;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;5;49.212;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;6;43.829;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;7;48.735;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;8;44.62;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;9;43.636;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;10;43.945;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;11;47.72;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;12;46.556;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;13;50.688;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;14;34.237;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;15;45.845;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;16;44.458;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;17;46.776;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;18;46.973;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;19;45.679;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;20;43.733;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;21;31.808;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;22;39.392;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;23;29.626;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;24;38.886;;NA
;Plant;C1;D14;MF;YES;YES;7.5;7.5;25;44.437;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;1;43.423;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;2;48.828;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;3;41.171;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;4;39.178;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;5;42.404;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;6;44.939;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;7;41.045;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;8;44.293;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;9;40.704;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;10;41.946;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;11;46.408;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;12;41.306;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;13;42.869;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;14;42.329;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;15;42.559;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;16;48.833;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;17;46.036;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;18;44.069;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;19;44.45;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;20;44.731;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;21;46.52;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;22;43.852;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;23;46.566;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;24;30.706;;NA
;Plant;C2;D14;MF;YES;NO;7.5;3.75;25;47.243;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;1;45.003;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;2;42.425;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;3;49.612;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;4;47.129;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;5;49.557;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;6;46.669;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;7;51.838;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;8;46.869;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;9;36.876;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;10;44.059;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;11;48.212;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;12;45.441;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;13;41.895;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;14;43.346;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;15;48.045;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;16;49.081;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;17;48.618;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;18;40.489;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;19;43.041;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;20;51.145;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;21;49.188;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;22;47.154;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;23;46.157;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;24;47.402;;NA
;Plant;C3;D14;MF;YES;NO;7.5;1.875;25;44.47;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;1;49.806;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;2;49.183;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;3;46.149;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;4;45.048;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;5;45.849;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;6;18.035;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;7;41.286;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;8;46.965;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;9;49.892;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;10;43.836;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;11;44.479;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;12;54.934;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;13;49.141;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;14;49.467;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;15;46.699;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;16;47.203;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;17;48.189;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;18;50.129;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;19;46.107;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;20;46.462;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;21;47.088;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;22;48.974;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;23;42.449;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;24;41.816;;NA
;Plant;C4;D14;MF;YES;NO;7.5;0.9375;25;49.332;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;1;43.775;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;2;56.985;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;3;47.1;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;4;60.352;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;5;63.568;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;6;59.435;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;7;61.974;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;8;57.712;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;9;61.561;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;10;60.589;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;11;59.681;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;12;49.304;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;13;61.115;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;14;51.529;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;15;59.904;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;16;41.297;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;17;46.351;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;18;56.129;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;19;63.384;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;20;65.303;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;21;62.233;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;22;41.979;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;23;62.039;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;24;62.119;;NA
;Plant;C5;D14;MF;YES;NO;7.5;0.001;25;54.896;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;1;38.91;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;2;42.638;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;3;49.958;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;4;28.586;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;5;47.316;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;6;42.735;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;7;47.175;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;8;40.216;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;9;39.174;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;10;45.131;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;11;43.445;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;12;40.723;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;13;41.75;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;14;29.475;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;15;45.578;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;16;49.755;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;17;38.085;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;18;39.235;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;19;43.491;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;20;41.779;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;21;43.68;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;22;42.981;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;23;44.247;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;24;43.277;;NA
;Plant;C6;D14;MF;YES;NO;7.5;0;25;40.21;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;1;51.498;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;2;51.808;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;3;47.735;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;4;52.721;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;5;49.282;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;6;55.976;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;7;53.27;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;8;56.4;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;9;51.47;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;10;50.059;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;11;54.621;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;12;62.436;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;13;52.593;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;14;51.765;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;15;45.844;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;16;53.985;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;17;45.889;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;18;67.995;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;19;48.798;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;20;55.157;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;21;53.413;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;22;50.233;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;23;56.038;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;24;55.206;;NA
;Plant;C7;D14;MF;NO;YES;3.75;7.5;25;50.68;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;1;52.309;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;2;59.568;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;3;54.64;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;4;51.462;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;5;52.454;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;6;56.152;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;7;59.402;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;8;56.188;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;9;59.899;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;10;49.656;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;11;49.344;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;12;55.776;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;13;56.555;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;14;53.911;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;15;32.224;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;16;53.918;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;17;60.122;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;18;46.592;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;19;51.412;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;20;51.503;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;21;48.142;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;22;54.542;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;23;56.037;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;24;47.305;;NA
;Plant;C8;D14;MF;NO;YES;1.875;7.5;25;58.19;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;1;55.863;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;2;49.586;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;3;48.326;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;4;53.417;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;5;47.996;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;6;53.505;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;7;54.265;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;8;47.776;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;9;40.73;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;10;52.338;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;11;53.518;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;12;57.698;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;13;47.464;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;14;52.606;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;15;58.502;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;16;54.708;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;17;54.813;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;18;55.007;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;19;57.387;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;20;61.732;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;21;53.481;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;22;55.422;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;23;59.597;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;24;60.372;;NA
;Plant;C9;D14;MF;NO;YES;0.9375;7.5;25;56.837;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;1;67.341;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;2;65.552;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;3;31.869;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;4;57.293;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;5;73.875;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;6;54.32;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;7;71.201;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;8;57.963;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;9;72.864;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;10;65.591;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;11;57.689;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;12;51.154;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;13;41.702;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;14;65.357;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;15;46.561;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;16;52.607;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;17;60.996;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;18;37.649;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;19;54.408;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;20;57.593;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;21;65.322;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;22;48.223;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;23;63.007;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;24;70.341;;NA
;Plant;C10;D14;MF;NO;YES;0.001;7.5;25;61.599;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;1;52.461;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;2;46.369;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;3;55.459;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;4;50.038;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;5;52.718;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;6;53.083;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;7;52.057;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;8;50.402;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;9;50.934;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;10;54.146;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;11;52.728;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;12;54.936;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;13;55.107;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;14;53.809;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;15;42.328;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;16;46.726;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;17;49.545;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;18;45.413;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;19;47.771;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;20;38.888;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;21;55.252;;NA
