Feature ID	Taxon	Confidence
98fe427341084e25698bca55d3457836	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_rhodogenum	0.9726519998835311
3e1b4b4fb79e7c211ce3db65b588a17a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Sistotrema;s__Sistotrema_brinkmannii	0.9999424373963173
80e35d301d6e9e256fab22351e231a79	k__Fungi	0.9999999999999988
60b851525ed493e0e16c488e15551365	k__Fungi	1.000000000000004
4983071e623d772e9b1e3419301ddaaa	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Meliniomyces;s__Meliniomyces_sp	0.995516923966007
44fcee55193ca15598d5e5737b6d0528	k__Fungi	1.0000000000000047
985e09d3a84773a2aec7071f92c16d84	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_sp	0.9643113854563389
e0dd83264c1cffc653bee6e0cd2980eb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.998941976858024
4a74683a71832acf4465712d5a951e26	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.998536697056079
8967b1704e0831bd5df740963a4d5bfd	k__Fungi	0.9999999999999895
02b8986776c41f7bad405d9bcd5e513c	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_toruloides	0.9999781158456302
c2a25a6a48c1e549d4b3506b91c5ae68	k__Fungi	0.9999999999999982
8181314d732dc13ae0e891dcbc950e2b	k__Fungi	1.0000000000000115
8cf6af087c7d2f4d5afae463f88c71e4	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Meliniomyces;s__Meliniomyces_sp	0.9999765687894961
f461981ae83c1b05b1a38dac105b7a94	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotiaceae_gen_Incertae_sedis;s__Pseudeurotiaceae_sp	0.9372265338627154
97c2672ced10124f02dc3b0dfab984d0	k__Fungi	1.0000000000000102
1a6c09e3139a40d15fdf718f90f866bf	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Paecilomyces;s__Paecilomyces_tabacinus	0.9759767258406304
82c9cab40790cf0d51552f1f0d29da4b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Anthracina	0.9999101121496691
8f850d509e1f6df33b5aa10851f5ec03	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__Bjerkandera_adusta	0.9999982456908794
18ee69815ba33ca3ac6fe5618445c07e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Meliniomyces;s__Meliniomyces_sp	0.9999544468715963
0b0e18dfa9b343459ee27afae4cb6b2a	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotiaceae_gen_Incertae_sedis;s__Pseudeurotiaceae_sp	0.8285960651200455
c4a7e01fad7862e50399dd43b5ee212b	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7782761153112374
c05c17b8736f799fe9705dfb90625be3	k__Fungi	1.000000000000001
59d16e71d8062a56efb34aef6786613d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotiaceae_gen_Incertae_sedis;s__Pseudeurotiaceae_sp	0.8761762191768644
8f8d413128d83e34408166c3e95cd0e2	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Meliniomyces;s__Meliniomyces_sp	0.9999981520866349
dd158ee3e7990abb73e015cbdd20ac66	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_sp	0.9772256907136083
7ea2e10e8b77fa6e15bd741a2bbaafc9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__Bjerkandera_adusta	0.9999801929130391
8a089caf8a58acaafc3c299fa7bf684f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9999946782177308
5cdfead07d0affcd9c0db718c0e02c42	k__Fungi	1.0000000000000029
1bc06a9218cbc030505fba5ce4fd1e83	k__Fungi	1.0000000000000009
27df5e776f73c196454bcc88bd0c5681	k__Fungi	0.9999999999999981
fa06bc1638cded9a1fd2fe50b9156e31	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.9961147129695549
0863cd8ab1cb0115c90b7928ba1ec7e4	k__Fungi	1.0000000000000013
3aa9e61c94a04535d1d02f19433217a3	k__Fungi	1.0000000000000033
104dd78ba3d4c9f29eedc8d8af6edb81	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9987135879040555
d657c6915c144cceab33c0b6e266ff89	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9999220948580277
1aec29936270aff659a8ab1bce6a1fb2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.9981680704181194
064f078d84198828850c2ec0dbd44760	k__Fungi	0.9999999999999987
7dce8d1be7e347e2cbae5e4ed8992779	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_glomerata	0.8355102037944327
b7f7e222e9bd9ae5532b11fce43bcbeb	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7613696783592391
c0d393ce9342b7f130a6b82f642fe0a9	k__Fungi	1.000000000000005
40494051c6e8285447864814b062233d	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7136615271890102
51b7123191f053582c17606d2b711666	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.9967869148731372
94835ce46324c4d54480010002b1f9a2	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7020874866310591
fad7609142d9d82ff91e2f4c84a80521	k__Fungi	0.9999999999999984
b54437c51337e6801128f274e3f99419	k__Fungi	0.9999999999999992
0a95c0f9b015e6a0353aa210b14b6cda	k__Fungi	0.9999999999999991
27b41341c8aa474b8454bad47771eb0f	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.9734267035293753
e1a7509b7c59ca97507564e156312ef2	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica	0.991357817436567
e6d6554a0e1a572b64c2a4d3c25dbbee	k__Fungi	0.999999999999999
8bf0567afa2fbbe32a2fb02c1b2227dd	k__Fungi	1.0000000000000013
69ddc7345c110460592a3d4e2fa49c21	k__Fungi	1.0000000000000049
