"Plate";"Plate_Well";"Well";"Condition";"475nm/510nm";"600nm";"row";"col";"borders";"mad_475nm_510nm";"median_475nm_510nm";"TH_low";"TH_high";"adj475nm/510nm";"Interest"
76;"76_H4";"H4";"B329_WT+F16";680;0.1428;"H";"4";"y";63.0105;565.5;NA;NA;1.20247568523431;"No"
77;"77_H1";"H1";"B329_WT+F16";620;0.119;"H";"1";"y";100.8168;565.5;NA;NA;1.09637488947834;"No"
77;"77_H2";"H2";"B329_WT+F16";567;0.1112;"H";"2";"y";100.8168;565.5;NA;NA;1.0026525198939;"No"
77;"77_H3";"H3";"B329_WT+F16";638;0.1271;"H";"3";"y";100.8168;565.5;NA;NA;1.12820512820513;"No"
77;"77_H4";"H4";"B329_WT+F16";652;0.1199;"H";"4";"y";100.8168;565.5;NA;NA;1.15296198054819;"No"
78;"78_H1";"H1";"B329_WT+F16";585;0.1341;"H";"1";"y";117.8667;704.5;NA;NA;0.830376153300213;"No"
78;"78_H2";"H2";"B329_WT+F16";617;0.1149;"H";"2";"y";117.8667;704.5;NA;NA;0.875798438608942;"No"
78;"78_H3";"H3";"B329_WT+F16";704;0.1332;"H";"3";"y";117.8667;704.5;NA;NA;0.999290276792051;"No"
78;"78_H4";"H4";"B329_WT+F16";730;0.1361;"H";"4";"y";117.8667;704.5;NA;NA;1.03619588360539;"No"
79;"79_H1";"H1";"B329_WT+F16";756;0.1614;"H";"1";"y";96.369;784.5;NA;NA;0.963671128107075;"No"
79;"79_H2";"H2";"B329_WT+F16";712;0.145;"H";"2";"y";96.369;784.5;NA;NA;0.907584448693435;"No"
79;"79_H3";"H3";"B329_WT+F16";781;0.169;"H";"3";"y";96.369;784.5;NA;NA;0.995538559592097;"No"
79;"79_H4";"H4";"B329_WT+F16";850;0.1705;"H";"4";"y";96.369;784.5;NA;NA;1.08349267049076;"No"
80;"80_H1";"H1";"B329_WT+F16";666;0.1291;"H";"1";"y";85.9908;698;NA;NA;0.954154727793696;"No"
80;"80_H2";"H2";"B329_WT+F16";662;0.1197;"H";"2";"y";85.9908;698;NA;NA;0.948424068767908;"No"
80;"80_H3";"H3";"B329_WT+F16";688;0.1341;"H";"3";"y";85.9908;698;NA;NA;0.98567335243553;"No"
80;"80_H4";"H4";"B329_WT+F16";702;0.1379;"H";"4";"y";85.9908;698;NA;NA;1.00573065902579;"No"
81;"81_H1";"H1";"B329_WT+F16";693;0.1231;"H";"1";"y";51.891;701;NA;NA;0.988587731811698;"No"
81;"81_H2";"H2";"B329_WT+F16";694;0.1139;"H";"2";"y";51.891;701;NA;NA;0.990014265335235;"No"
81;"81_H3";"H3";"B329_WT+F16";732;0.1276;"H";"3";"y";51.891;701;NA;NA;1.04422253922967;"No"
81;"81_H4";"H4";"B329_WT+F16";729;0.1323;"H";"4";"y";51.891;701;NA;NA;1.03994293865906;"No"
82;"82_H1";"H1";"B329_WT+F16";719;0.1338;"H";"1";"y";54.1149;680;NA;NA;1.05735294117647;"No"
82;"82_H2";"H2";"B329_WT+F16";672;0.1232;"H";"2";"y";54.1149;680;NA;NA;0.988235294117647;"No"
82;"82_H3";"H3";"B329_WT+F16";692;0.1364;"H";"3";"y";54.1149;680;NA;NA;1.01764705882353;"No"
82;"82_H4";"H4";"B329_WT+F16";738;0.1351;"H";"4";"y";54.1149;680;NA;NA;1.08529411764706;"No"
83;"83_H1";"H1";"B329_WT+F16";1310;0.2114;"H";"1";"y";102.2994;818;NA;NA;1.60146699266504;"No"
83;"83_H2";"H2";"B329_WT+F16";1228;0.1881;"H";"2";"y";102.2994;818;NA;NA;1.50122249388753;"No"
83;"83_H3";"H3";"B329_WT+F16";1334;0.203;"H";"3";"y";102.2994;818;NA;NA;1.63080684596577;"No"
83;"83_H4";"H4";"B329_WT+F16";1385;0.2365;"H";"4";"y";102.2994;818;NA;NA;1.69315403422983;"No"
84;"84_H1";"H1";"B329_WT+F16";978;0.1392;"H";"1";"y";81.543;679.5;NA;NA;1.439293598234;"No"
84;"84_H2";"H2";"B329_WT+F16";996;0.1336;"H";"2";"y";81.543;679.5;NA;NA;1.46578366445916;"No"
84;"84_H3";"H3";"B329_WT+F16";1089;0.1592;"H";"3";"y";81.543;679.5;NA;NA;1.60264900662252;"No"
84;"84_H4";"H4";"B329_WT+F16";1095;0.1535;"H";"4";"y";81.543;679.5;NA;NA;1.61147902869757;"No"
85;"85_H1";"H1";"B329_WT+F16";902;0.119;"H";"1";"y";84.5082;677.5;NA;NA;1.33136531365314;"No"
85;"85_H2";"H2";"B329_WT+F16";986;0.1424;"H";"2";"y";84.5082;677.5;NA;NA;1.45535055350554;"No"
85;"85_H3";"H3";"B329_WT+F16";995;0.1436;"H";"3";"y";84.5082;677.5;NA;NA;1.46863468634686;"No"
85;"85_H4";"H4";"B329_WT+F16";999;0.1388;"H";"4";"y";84.5082;677.5;NA;NA;1.47453874538745;"No"
86;"86_H1";"H1";"B329_WT+F16";971;0.1389;"H";"1";"y";85.2495;618;NA;NA;1.57119741100324;"No"
86;"86_H2";"H2";"B329_WT+F16";902;0.1261;"H";"2";"y";85.2495;618;NA;NA;1.45954692556634;"No"
86;"86_H3";"H3";"B329_WT+F16";850;0.1222;"H";"3";"y";85.2495;618;NA;NA;1.37540453074434;"No"
86;"86_H4";"H4";"B329_WT+F16";903;0.1225;"H";"4";"y";85.2495;618;NA;NA;1.46116504854369;"No"
88;"88_H1";"H1";"B329_WT+F16";863;0.1444;"H";"1";"y";83.0256;628;NA;NA;1.37420382165605;"No"
88;"88_H2";"H2";"B329_WT+F16";718;0.1216;"H";"2";"y";83.0256;628;NA;NA;1.14331210191083;"No"
88;"88_H3";"H3";"B329_WT+F16";680;0.129;"H";"3";"y";83.0256;628;NA;NA;1.0828025477707;"No"
88;"88_H4";"H4";"B329_WT+F16";729;0.1309;"H";"4";"y";83.0256;628;NA;NA;1.16082802547771;"No"
89;"89_H1";"H1";"B329_WT+F16";795;0.1237;"H";"1";"y";120.8319;691;NA;NA;1.15050651230101;"No"
89;"89_H2";"H2";"B329_WT+F16";698;0.1215;"H";"2";"y";120.8319;691;NA;NA;1.01013024602026;"No"
89;"89_H3";"H3";"B329_WT+F16";769;0.1289;"H";"3";"y";120.8319;691;NA;NA;1.11287988422576;"No"
89;"89_H4";"H4";"B329_WT+F16";838;0.1358;"H";"4";"y";120.8319;691;NA;NA;1.21273516642547;"No"
90;"90_H1";"H1";"B329_WT+F16";816;0.1343;"H";"1";"y";116.3841;784;NA;NA;1.04081632653061;"No"
90;"90_H2";"H2";"B329_WT+F16";1022;0.1579;"H";"2";"y";116.3841;784;NA;NA;1.30357142857143;"No"
90;"90_H3";"H3";"B329_WT+F16";1020;0.158;"H";"3";"y";116.3841;784;NA;NA;1.30102040816327;"No"
90;"90_H4";"H4";"B329_WT+F16";806;0.141;"H";"4";"y";116.3841;784;NA;NA;1.0280612244898;"No"
91;"91_H1";"H1";"B329_WT+F16";746;0.1371;"H";"1";"y";169.7577;669;NA;NA;1.11509715994021;"No"
91;"91_H2";"H2";"B329_WT+F16";664;0.1222;"H";"2";"y";169.7577;669;NA;NA;0.992526158445441;"No"
91;"91_H3";"H3";"B329_WT+F16";994;0.1347;"H";"3";"y";169.7577;669;NA;NA;1.48579970104634;"No"
91;"91_H4";"H4";"B329_WT+F16";864;0.1368;"H";"4";"y";169.7577;669;NA;NA;1.2914798206278;"No"
92;"92_H1";"H1";"B329_WT+F16";843;0.1342;"H";"1";"y";98.5929;782.5;NA;NA;1.07731629392971;"No"
92;"92_H2";"H2";"B329_WT+F16";748;0.1248;"H";"2";"y";98.5929;782.5;NA;NA;0.95591054313099;"No"
92;"92_H3";"H3";"B329_WT+F16";823;0.1412;"H";"3";"y";98.5929;782.5;NA;NA;1.0517571884984;"No"
92;"92_H4";"H4";"B329_WT+F16";746;0.1319;"H";"4";"y";98.5929;782.5;NA;NA;0.95335463258786;"No"
93;"93_H1";"H1";"B329_WT+F16";668;0.1272;"H";"1";"y";71.9061;745.5;NA;NA;0.896042924211938;"No"
93;"93_H2";"H2";"B329_WT+F16";721;0.1282;"H";"2";"y";71.9061;745.5;NA;NA;0.967136150234742;"No"
93;"93_H3";"H3";"B329_WT+F16";697;0.1158;"H";"3";"y";71.9061;745.5;NA;NA;0.934942991281019;"No"
93;"93_H4";"H4";"B329_WT+F16";669;0.1204;"H";"4";"y";71.9061;745.5;NA;NA;0.89738430583501;"No"
94;"94_H1";"H1";"B329_WT+F16";612;0.11;"H";"1";"y";128.9862;775.5;NA;NA;0.789168278529981;"No"
94;"94_H2";"H2";"B329_WT+F16";550;0.1104;"H";"2";"y";128.9862;775.5;NA;NA;0.709219858156028;"No"
94;"94_H3";"H3";"B329_WT+F16";595;0.1101;"H";"3";"y";128.9862;775.5;NA;NA;0.767246937459703;"No"
94;"94_H4";"H4";"B329_WT+F16";688;0.114;"H";"4";"y";128.9862;775.5;NA;NA;0.887169568020632;"No"
95;"95_H1";"H1";"B329_WT+F16";1433;0.1551;"H";"1";"y";91.1799;738;NA;NA;1.94173441734417;"No"
95;"95_H2";"H2";"B329_WT+F16";628;0.1191;"H";"2";"y";91.1799;738;NA;NA;0.850948509485095;"No"
95;"95_H3";"H3";"B329_WT+F16";973;0.1953;"H";"3";"y";91.1799;738;NA;NA;1.31842818428184;"No"
95;"95_H4";"H4";"B329_WT+F16";720;0.1073;"H";"4";"y";91.1799;738;NA;NA;0.975609756097561;"No"
96;"96_H1";"H1";"B329_WT+F16";650;0.1103;"H";"1";"y";78.5778;689;NA;NA;0.943396226415094;"No"
96;"96_H2";"H2";"B329_WT+F16";556;0.1037;"H";"2";"y";78.5778;689;NA;NA;0.806966618287373;"No"
96;"96_H3";"H3";"B329_WT+F16";624;0.1142;"H";"3";"y";78.5778;689;NA;NA;0.905660377358491;"No"
96;"96_H4";"H4";"B329_WT+F16";674;0.1097;"H";"4";"y";78.5778;689;NA;NA;0.978229317851959;"No"
97;"97_H1";"H1";"B329_WT+F16";641;0.1154;"H";"1";"y";69.6822;642.5;NA;NA;0.997665369649805;"No"
97;"97_H2";"H2";"B329_WT+F16";600;0.1256;"H";"2";"y";69.6822;642.5;NA;NA;0.933852140077821;"No"
97;"97_H3";"H3";"B329_WT+F16";830;0.1233;"H";"3";"y";69.6822;642.5;NA;NA;1.29182879377432;"No"
97;"97_H4";"H4";"B329_WT+F16";595;0.1138;"H";"4";"y";69.6822;642.5;NA;NA;0.926070038910506;"No"
98;"98_H1";"H1";"B329_WT+F16";635;0.1183;"H";"1";"y";71.9061;638.5;NA;NA;0.994518402505873;"No"
98;"98_H2";"H2";"B329_WT+F16";560;0.1075;"H";"2";"y";71.9061;638.5;NA;NA;0.877055599060298;"No"
98;"98_H3";"H3";"B329_WT+F16";575;0.1124;"H";"3";"y";71.9061;638.5;NA;NA;0.900548159749413;"No"
98;"98_H4";"H4";"B329_WT+F16";608;0.1063;"H";"4";"y";71.9061;638.5;NA;NA;0.952231793265466;"No"
99;"99_H1";"H1";"B329_WT+F16";705;0.1241;"H";"1";"y";68.1996;647;NA;NA;1.08964451313756;"No"
99;"99_H2";"H2";"B329_WT+F16";680;0.123;"H";"2";"y";68.1996;647;NA;NA;1.05100463678516;"No"
99;"99_H3";"H3";"B329_WT+F16";699;0.1248;"H";"3";"y";68.1996;647;NA;NA;1.08037094281298;"No"
99;"99_H4";"H4";"B329_WT+F16";653;0.1201;"H";"4";"y";68.1996;647;NA;NA;1.00927357032457;"No"
100;"100_H1";"H1";"B329_WT+F16";574;0.1191;"H";"1";"y";97.8516;650;NA;NA;0.883076923076923;"No"
100;"100_H2";"H2";"B329_WT+F16";822;0.1229;"H";"2";"y";97.8516;650;NA;NA;1.26461538461538;"No"
100;"100_H3";"H3";"B329_WT+F16";562;0.1197;"H";"3";"y";97.8516;650;NA;NA;0.864615384615385;"No"
100;"100_H4";"H4";"B329_WT+F16";607;0.1207;"H";"4";"y";97.8516;650;NA;NA;0.933846153846154;"No"
1;"1_H10";"H10";"B329_WT";433;0.1757;"H";"10";"y";110.4537;882.5;NA;NA;0.490651558073654;"No"
1;"1_H11";"H11";"B329_WT";420;0.1812;"H";"11";"y";110.4537;882.5;NA;NA;0.475920679886686;"No"
1;"1_H12";"H12";"B329_WT";411;0.2142;"H";"12";"y";110.4537;882.5;NA;NA;0.465722379603399;"No"
1;"1_H9";"H9";"B329_WT";425;0.1826;"H";"9";"y";110.4537;882.5;NA;NA;0.481586402266289;"No"
2;"2_H10";"H10";"B329_WT";440;0.1825;"H";"10";"y";91.9212;786;NA;NA;0.559796437659033;"No"
2;"2_H11";"H11";"B329_WT";NA;NA;"H";"11";"y";91.9212;786;NA;NA;NA;"No"
2;"2_H12";"H12";"B329_WT";422;0.2093;"H";"12";"y";91.9212;786;NA;NA;0.536895674300254;"No"
2;"2_H9";"H9";"B329_WT";475;0.1257;"H";"9";"y";91.9212;786;NA;NA;0.604325699745547;"No"
3;"3_H10";"H10";"B329_WT";462;0.1144;"H";"10";"y";55.5975;787;NA;NA;0.587039390088945;"No"
3;"3_H11";"H11";"B329_WT";437;0.1117;"H";"11";"y";55.5975;787;NA;NA;0.555273189326557;"No"
3;"3_H12";"H12";"B329_WT";391;0.1947;"H";"12";"y";55.5975;787;NA;NA;0.496823379923761;"No"
3;"3_H9";"H9";"B329_WT";452;0.1144;"H";"9";"y";55.5975;787;NA;NA;0.57433290978399;"No"
4;"4_H10";"H10";"B329_WT";739;0.161;"H";"10";"y";94.1451;799.5;NA;NA;0.92432770481551;"No"
4;"4_H11";"H11";"B329_WT";676;0.1313;"H";"11";"y";94.1451;799.5;NA;NA;0.845528455284553;"No"
4;"4_H12";"H12";"B329_WT";584;0.1907;"H";"12";"y";94.1451;799.5;NA;NA;0.730456535334584;"No"
4;"4_H9";"H9";"B329_WT";786;0.1126;"H";"9";"y";94.1451;799.5;NA;NA;0.983114446529081;"No"
5;"5_H10";"H10";"B329_WT";449;0.1209;"H";"10";"y";100.0755;825;NA;NA;0.544242424242424;"No"
5;"5_H11";"H11";"B329_WT";447;0.1053;"H";"11";"y";100.0755;825;NA;NA;0.541818181818182;"No"
5;"5_H12";"H12";"B329_WT";452;0.1724;"H";"12";"y";100.0755;825;NA;NA;0.547878787878788;"No"
5;"5_H9";"H9";"B329_WT";480;0.0986;"H";"9";"y";100.0755;825;NA;NA;0.581818181818182;"No"
6;"6_H10";"H10";"B329_WT";458;0.1012;"H";"10";"y";100.8168;877.5;NA;NA;0.521937321937322;"No"
6;"6_H11";"H11";"B329_WT";434;0.1886;"H";"11";"y";100.8168;877.5;NA;NA;0.494586894586895;"No"
6;"6_H12";"H12";"B329_WT";499;0.2171;"H";"12";"y";100.8168;877.5;NA;NA;0.568660968660969;"No"
6;"6_H9";"H9";"B329_WT";508;0.0966;"H";"9";"y";100.8168;877.5;NA;NA;0.578917378917379;"No"
7;"7_H10";"H10";"B329_WT";423;0.1005;"H";"10";"y";67.4583;819;NA;NA;0.516483516483517;"No"
7;"7_H11";"H11";"B329_WT";419;0.1129;"H";"11";"y";67.4583;819;NA;NA;0.511599511599512;"No"
7;"7_H12";"H12";"B329_WT";411;0.2041;"H";"12";"y";67.4583;819;NA;NA;0.501831501831502;"No"
7;"7_H9";"H9";"B329_WT";446;0.1187;"H";"9";"y";67.4583;819;NA;NA;0.544566544566545;"No"
8;"8_H10";"H10";"B329_WT";430;0.1071;"H";"10";"y";117.1254;788;NA;NA;0.545685279187817;"No"
8;"8_H11";"H11";"B329_WT";426;0.1181;"H";"11";"y";117.1254;788;NA;NA;0.540609137055838;"No"
8;"8_H12";"H12";"B329_WT";422;0.2011;"H";"12";"y";117.1254;788;NA;NA;0.535532994923858;"No"
8;"8_H9";"H9";"B329_WT";439;0.1023;"H";"9";"y";117.1254;788;NA;NA;0.557106598984772;"No"
9;"9_H10";"H10";"B329_WT";431;0.1151;"H";"10";"y";63.7518;752;NA;NA;0.57313829787234;"No"
9;"9_H11";"H11";"B329_WT";431;0.1196;"H";"11";"y";63.7518;752;NA;NA;0.57313829787234;"No"
9;"9_H12";"H12";"B329_WT";407;0.1842;"H";"12";"y";63.7518;752;NA;NA;0.541223404255319;"No"
9;"9_H9";"H9";"B329_WT";441;0.1466;"H";"9";"y";63.7518;752;NA;NA;0.586436170212766;"No"
10;"10_H10";"H10";"B329_WT";692;0.1377;"H";"10";"y";91.1799;777;NA;NA;0.890604890604891;"No"
10;"10_H11";"H11";"B329_WT";409;0.131;"H";"11";"y";91.1799;777;NA;NA;0.526383526383526;"No"
10;"10_H12";"H12";"B329_WT";419;0.1805;"H";"12";"y";91.1799;777;NA;NA;0.539253539253539;"No"
10;"10_H9";"H9";"B329_WT";422;0.1446;"H";"9";"y";91.1799;777;NA;NA;0.543114543114543;"No"
11;"11_H10";"H10";"B329_WT";410;0.1927;"H";"10";"y";99.3342;715;NA;NA;0.573426573426573;"No"
11;"11_H11";"H11";"B329_WT";396;0.1644;"H";"11";"y";99.3342;715;NA;NA;0.553846153846154;"No"
11;"11_H12";"H12";"B329_WT";408;0.1634;"H";"12";"y";99.3342;715;NA;NA;0.570629370629371;"No"
11;"11_H9";"H9";"B329_WT";394;0.127;"H";"9";"y";99.3342;715;NA;NA;0.551048951048951;"No"
12;"12_H10";"H10";"B329_WT";383;0.1862;"H";"10";"y";172.7229;870;NA;NA;0.440229885057471;"No"
12;"12_H11";"H11";"B329_WT";400;0.1966;"H";"11";"y";172.7229;870;NA;NA;0.459770114942529;"No"
12;"12_H12";"H12";"B329_WT";404;0.1947;"H";"12";"y";172.7229;870;NA;NA;0.464367816091954;"No"
12;"12_H9";"H9";"B329_WT";389;0.1851;"H";"9";"y";172.7229;870;NA;NA;0.447126436781609;"No"
13;"13_H10";"H10";"B329_WT";427;0.199399993;"H";"10";"y";168.2751;863.5;NA;NA;0.494499131441807;"No"
13;"13_H11";"H11";"B329_WT";427;0.191499993;"H";"11";"y";168.2751;863.5;NA;NA;0.494499131441807;"No"
13;"13_H12";"H12";"B329_WT";401;0.191699997;"H";"12";"y";168.2751;863.5;NA;NA;0.464389114070643;"No"
13;"13_H9";"H9";"B329_WT";424;0.208900005;"H";"9";"y";168.2751;863.5;NA;NA;0.491024898668211;"No"
14;"14_H10";"H10";"B329_WT";410;0.167899996;"H";"10";"y";112.6776;911;NA;NA;0.450054884742042;"No"
14;"14_H11";"H11";"B329_WT";425;0.171100006;"H";"11";"y";112.6776;911;NA;NA;0.466520307354555;"No"
14;"14_H12";"H12";"B329_WT";406;0.163100004;"H";"12";"y";112.6776;911;NA;NA;0.445664105378705;"No"
14;"14_H9";"H9";"B329_WT";418;0.163399994;"H";"9";"y";112.6776;911;NA;NA;0.458836443468716;"No"
15;"15_H10";"H10";"B329_WT";424;0.160500005;"H";"10";"y";100.0755;870.5;NA;NA;0.487076392877657;"No"
15;"15_H11";"H11";"B329_WT";453;0.162699997;"H";"11";"y";100.0755;870.5;NA;NA;0.520390580126364;"No"
15;"15_H12";"H12";"B329_WT";411;0.159199998;"H";"12";"y";100.0755;870.5;NA;NA;0.472142446869615;"No"
15;"15_H9";"H9";"B329_WT";437;0.123099998;"H";"9";"y";100.0755;870.5;NA;NA;0.502010338885698;"No"
16;"16_H10";"H10";"B329_WT";413;0.150999993;"H";"10";"y";139.3644;950.5;NA;NA;0.434508153603367;"No"
16;"16_H11";"H11";"B329_WT";435;0.150399998;"H";"11";"y";139.3644;950.5;NA;NA;0.457653866386113;"No"
16;"16_H12";"H12";"B329_WT";404;0.151999995;"H";"12";"y";139.3644;950.5;NA;NA;0.425039452919516;"No"
16;"16_H9";"H9";"B329_WT";409;0.131300002;"H";"9";"y";139.3644;950.5;NA;NA;0.430299842188322;"No"
17;"17_H10";"H10";"B329_WT";401;0.145699993;"H";"10";"y";108.9711;908;NA;NA;0.441629955947137;"No"
17;"17_H11";"H11";"B329_WT";427;0.148699999;"H";"11";"y";108.9711;908;NA;NA;0.470264317180617;"No"
17;"17_H12";"H12";"B329_WT";410;0.166800007;"H";"12";"y";108.9711;908;NA;NA;0.451541850220264;"No"
17;"17_H9";"H9";"B329_WT";412;0.121699996;"H";"9";"y";108.9711;908;NA;NA;0.45374449339207;"No"
18;"18_H10";"H10";"B329_WT";450;0.134100005;"H";"10";"y";107.4885;947.5;NA;NA;0.474934036939314;"No"
18;"18_H11";"H11";"B329_WT";466;0.153899997;"H";"11";"y";107.4885;947.5;NA;NA;0.491820580474934;"No"
18;"18_H12";"H12";"B329_WT";419;0.167899996;"H";"12";"y";107.4885;947.5;NA;NA;0.44221635883905;"No"
18;"18_H9";"H9";"B329_WT";462;0.108000003;"H";"9";"y";107.4885;947.5;NA;NA;0.487598944591029;"No"
19;"19_H10";"H10";"B329_WT";434;0.128099993;"H";"10";"y";106.0059;957;NA;NA;0.45350052246604;"No"
19;"19_H11";"H11";"B329_WT";460;0.145899996;"H";"11";"y";106.0059;957;NA;NA;0.480668756530825;"No"
19;"19_H12";"H12";"B329_WT";433;0.156399995;"H";"12";"y";106.0059;957;NA;NA;0.452455590386625;"No"
19;"19_H9";"H9";"B329_WT";449;0.0977;"H";"9";"y";106.0059;957;NA;NA;0.469174503657262;"No"
20;"20_H10";"H10";"B329_WT";455;0.138099998;"H";"10";"y";77.0952;1013;NA;NA;0.449160908193485;"No"
