,Strain1,Strain2,Host,Media,Growth,OD600,Phylum,Class,Order,Phylum_alternative
179,Bn_19,Bn_19,B_napus,3OMG,3-O-MG [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
180,Bn_19,Bn_19,B_napus,3OMG,3-O-MG [Tf-T0],0.019277778,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
181,Bn_21,Bn_21,B_napus,3OMG,3-O-MG [Tf-T0],0.125677778,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
182,Bn_21,Bn_21,B_napus,3OMG,3-O-MG [Tf-T0],0.077233333,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
183,Bn_21,Bn_21,B_napus,3OMG,3-O-MG [Tf-T0],0.105544444,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
184,Bn_22,Bn_22,B_napus,3OMG,3-O-MG [Tf-T0],0.117722222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
185,Bn_22,Bn_22,B_napus,3OMG,3-O-MG [Tf-T0],0.103177778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
186,Bn_22,Bn_22,B_napus,3OMG,3-O-MG [Tf-T0],0.081833333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
187,Bn_24,Bn_24,B_napus,3OMG,3-O-MG [Tf-T0],0.131577778,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
188,Bn_24,Bn_24,B_napus,3OMG,3-O-MG [Tf-T0],0.158733333,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
189,Bn_24,Bn_24,B_napus,3OMG,3-O-MG [Tf-T0],0.192133333,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
193,Bn_25,Bn_25,B_napus,Glucose,Glucose [Tf-T0],0.501022222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
194,Bn_25,Bn_25,B_napus,Glucose,Glucose [Tf-T0],0.454033333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
195,Bn_25,Bn_25,B_napus,Glucose,Glucose [Tf-T0],0.525955556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
196,Bn_26,Bn_26,B_napus,Glucose,Glucose [Tf-T0],0.513422222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
197,Bn_26,Bn_26,B_napus,Glucose,Glucose [Tf-T0],0.523844444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
198,Bn_26,Bn_26,B_napus,Glucose,Glucose [Tf-T0],0.513144444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
199,Bn_27,Bn_27,B_napus,Glucose,Glucose [Tf-T0],0.379355556,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
200,Bn_27,Bn_27,B_napus,Glucose,Glucose [Tf-T0],0.3705,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
201,Bn_27,Bn_27,B_napus,Glucose,Glucose [Tf-T0],0.4259,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
202,Bn_28,Bn_28,B_napus,Glucose,Glucose [Tf-T0],0.767855556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
203,Bn_28,Bn_28,B_napus,Glucose,Glucose [Tf-T0],0.757555556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
204,Bn_28,Bn_28,B_napus,Glucose,Glucose [Tf-T0],0.787611111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
205,Bn_29,Bn_29,B_napus,Glucose,Glucose [Tf-T0],0.601722222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
206,Bn_29,Bn_29,B_napus,Glucose,Glucose [Tf-T0],0.611288889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
207,Bn_29,Bn_29,B_napus,Glucose,Glucose [Tf-T0],0.593044444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
208,Bn_30,Bn_30,B_napus,Glucose,Glucose [Tf-T0],0.492511111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
209,Bn_30,Bn_30,B_napus,Glucose,Glucose [Tf-T0],0.614444444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
210,Bn_30,Bn_30,B_napus,Glucose,Glucose [Tf-T0],0.602144444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
211,Bn_31,Bn_31,B_napus,Glucose,Glucose [Tf-T0],0.506966667,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
212,Bn_31,Bn_31,B_napus,Glucose,Glucose [Tf-T0],0.262377778,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
213,Bn_31,Bn_31,B_napus,Glucose,Glucose [Tf-T0],0.353755556,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
214,Bn_32,Bn_32,B_napus,Glucose,Glucose [Tf-T0],0.464466667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
215,Bn_32,Bn_32,B_napus,Glucose,Glucose [Tf-T0],0.444088889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
216,Bn_32,Bn_32,B_napus,Glucose,Glucose [Tf-T0],0.414944444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
217,Bn_33,Bn_33,B_napus,Glucose,Glucose [Tf-T0],0.426133333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
218,Bn_33,Bn_33,B_napus,Glucose,Glucose [Tf-T0],0.431455556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
219,Bn_33,Bn_33,B_napus,Glucose,Glucose [Tf-T0],0.409355556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
220,Bn_34,Bn_34,B_napus,Glucose,Glucose [Tf-T0],0.689011111,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
221,Bn_34,Bn_34,B_napus,Glucose,Glucose [Tf-T0],0.630744444,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
222,Bn_34,Bn_34,B_napus,Glucose,Glucose [Tf-T0],0.633911111,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
223,Bn_35,Bn_35,B_napus,Glucose,Glucose [Tf-T0],0.370177778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
224,Bn_35,Bn_35,B_napus,Glucose,Glucose [Tf-T0],0.386366667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
225,Bn_35,Bn_35,B_napus,Glucose,Glucose [Tf-T0],0.349177778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
226,Bn_37,Bn_37,B_napus,Glucose,Glucose [Tf-T0],0.464311111,NA,NA,NA,NA
227,Bn_37,Bn_37,B_napus,Glucose,Glucose [Tf-T0],0.457911111,NA,NA,NA,NA
228,Bn_37,Bn_37,B_napus,Glucose,Glucose [Tf-T0],0.478922222,NA,NA,NA,NA
229,Bn_38,Bn_38,B_napus,Glucose,Glucose [Tf-T0],0.510533333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
230,Bn_38,Bn_38,B_napus,Glucose,Glucose [Tf-T0],0.5117,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
231,Bn_38,Bn_38,B_napus,Glucose,Glucose [Tf-T0],0.4833,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
232,Bn_41,Bn_41,B_napus,Glucose,Glucose [Tf-T0],0.493644444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
233,Bn_41,Bn_41,B_napus,Glucose,Glucose [Tf-T0],0.531033333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
234,Bn_41,Bn_41,B_napus,Glucose,Glucose [Tf-T0],0.553244444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
235,Bn_43,Bn_43,B_napus,Glucose,Glucose [Tf-T0],0.3055,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
236,Bn_43,Bn_43,B_napus,Glucose,Glucose [Tf-T0],0.3113,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
237,Bn_43,Bn_43,B_napus,Glucose,Glucose [Tf-T0],0.290488889,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
241,Bn_25,Bn_25,B_napus,3OMG,3-O-MG [Tf-T0],0.278255556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
242,Bn_25,Bn_25,B_napus,3OMG,3-O-MG [Tf-T0],0.190344444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
243,Bn_25,Bn_25,B_napus,3OMG,3-O-MG [Tf-T0],0.1214,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
244,Bn_26,Bn_26,B_napus,3OMG,3-O-MG [Tf-T0],0.085788889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
245,Bn_26,Bn_26,B_napus,3OMG,3-O-MG [Tf-T0],0.048755556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
246,Bn_26,Bn_26,B_napus,3OMG,3-O-MG [Tf-T0],0.0816,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
247,Bn_27,Bn_27,B_napus,3OMG,3-O-MG [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
248,Bn_27,Bn_27,B_napus,3OMG,3-O-MG [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
249,Bn_27,Bn_27,B_napus,3OMG,3-O-MG [Tf-T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
250,Bn_28,Bn_28,B_napus,3OMG,3-O-MG [Tf-T0],0.128266667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
251,Bn_28,Bn_28,B_napus,3OMG,3-O-MG [Tf-T0],0.121433333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
252,Bn_28,Bn_28,B_napus,3OMG,3-O-MG [Tf-T0],0.214033333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
253,Bn_29,Bn_29,B_napus,3OMG,3-O-MG [Tf-T0],0.215377778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
254,Bn_29,Bn_29,B_napus,3OMG,3-O-MG [Tf-T0],0.0763,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
255,Bn_29,Bn_29,B_napus,3OMG,3-O-MG [Tf-T0],0.045255556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
256,Bn_30,Bn_30,B_napus,3OMG,3-O-MG [Tf-T0],0.141922222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
257,Bn_30,Bn_30,B_napus,3OMG,3-O-MG [Tf-T0],0.119466667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
258,Bn_30,Bn_30,B_napus,3OMG,3-O-MG [Tf-T0],0.146777778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
259,Bn_31,Bn_31,B_napus,3OMG,3-O-MG [Tf-T0],0.019133333,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
260,Bn_31,Bn_31,B_napus,3OMG,3-O-MG [Tf-T0],0.0656,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
261,Bn_31,Bn_31,B_napus,3OMG,3-O-MG [Tf-T0],0.022222222,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
262,Bn_32,Bn_32,B_napus,3OMG,3-O-MG [Tf-T0],0.026411111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
263,Bn_32,Bn_32,B_napus,3OMG,3-O-MG [Tf-T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
264,Bn_32,Bn_32,B_napus,3OMG,3-O-MG [Tf-T0],0.057655556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
265,Bn_33,Bn_33,B_napus,3OMG,3-O-MG [Tf-T0],0.215577778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
266,Bn_33,Bn_33,B_napus,3OMG,3-O-MG [Tf-T0],0.117177778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
267,Bn_33,Bn_33,B_napus,3OMG,3-O-MG [Tf-T0],0.096933333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
268,Bn_34,Bn_34,B_napus,3OMG,3-O-MG [Tf-T0],0.073233333,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
269,Bn_34,Bn_34,B_napus,3OMG,3-O-MG [Tf-T0],0.097022222,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
270,Bn_34,Bn_34,B_napus,3OMG,3-O-MG [Tf-T0],0.134566667,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
271,Bn_35,Bn_35,B_napus,3OMG,3-O-MG [Tf-T0],0.145588889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
272,Bn_35,Bn_35,B_napus,3OMG,3-O-MG [Tf-T0],0.171677778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
273,Bn_35,Bn_35,B_napus,3OMG,3-O-MG [Tf-T0],0.243788889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
277,Bn_38,Bn_38,B_napus,3OMG,3-O-MG [Tf-T0],0.224188889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
278,Bn_38,Bn_38,B_napus,3OMG,3-O-MG [Tf-T0],0.097177778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
279,Bn_38,Bn_38,B_napus,3OMG,3-O-MG [Tf-T0],0.101044444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
280,Bn_41,Bn_41,B_napus,3OMG,3-O-MG [Tf-T0],0.142133333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
281,Bn_41,Bn_41,B_napus,3OMG,3-O-MG [Tf-T0],0.137355556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
282,Bn_41,Bn_41,B_napus,3OMG,3-O-MG [Tf-T0],0.156311111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
283,Bn_43,Bn_43,B_napus,3OMG,3-O-MG [Tf-T0],0.010977778,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
284,Bn_43,Bn_43,B_napus,3OMG,3-O-MG [Tf-T0],0.019655556,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
285,Bn_43,Bn_43,B_napus,3OMG,3-O-MG [Tf-T0],0.013455556,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
286,Bn_37,Bn_37,B_napus,3OMG,3-O-MG [Tf-T0],0,NA,NA,NA,NA
287,Bn_37,Bn_37,B_napus,3OMG,3-O-MG [Tf-T0],0.162477778,NA,NA,NA,NA
288,Bn_37,Bn_37,B_napus,3OMG,3-O-MG [Tf-T0],0.225122222,NA,NA,NA,NA
289,Bn_44,Bn_44,B_napus,Glucose,Glucose [Tf-T0],0.601522222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
290,Bn_44,Bn_44,B_napus,Glucose,Glucose [Tf-T0],0.5813,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
291,Bn_44,Bn_44,B_napus,Glucose,Glucose [Tf-T0],0.614511111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
292,Bn_46,Bn_46,B_napus,Glucose,Glucose [Tf-T0],0.553755555,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
293,Bn_46,Bn_46,B_napus,Glucose,Glucose [Tf-T0],0.556788888,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
294,Bn_46,Bn_46,B_napus,Glucose,Glucose [Tf-T0],0.5478,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
295,Bn_47,Bn_47,B_napus,Glucose,Glucose [Tf-T0],0.423411111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
296,Bn_47,Bn_47,B_napus,Glucose,Glucose [Tf-T0],0.466688888,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
297,Bn_47,Bn_47,B_napus,Glucose,Glucose [Tf-T0],0.411011111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
298,Bn_50,Bn_50,B_napus,Glucose,Glucose [Tf-T0],0.247255555,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
299,Bn_50,Bn_50,B_napus,Glucose,Glucose [Tf-T0],0.260144444,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
300,Bn_50,Bn_50,B_napus,Glucose,Glucose [Tf-T0],0.247955556,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
301,Bn_52,Bn_52,B_napus,Glucose,Glucose [Tf-T0],0.227822222,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
302,Bn_52,Bn_52,B_napus,Glucose,Glucose [Tf-T0],0.212077778,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
303,Bn_52,Bn_52,B_napus,Glucose,Glucose [Tf-T0],0.2135,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
304,Bn_53,Bn_53,B_napus,Glucose,Glucose [Tf-T0],0.334833334,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
305,Bn_53,Bn_53,B_napus,Glucose,Glucose [Tf-T0],0.358966666,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
306,Bn_53,Bn_53,B_napus,Glucose,Glucose [Tf-T0],0.364166666,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
307,Bn_54,Bn_54,B_napus,Glucose,Glucose [Tf-T0],0.484033333,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
308,Bn_54,Bn_54,B_napus,Glucose,Glucose [Tf-T0],0.572155556,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
309,Bn_54,Bn_54,B_napus,Glucose,Glucose [Tf-T0],0.519822222,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
310,Bn_56,Bn_56,B_napus,Glucose,Glucose [Tf-T0],0.288955555,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
311,Bn_56,Bn_56,B_napus,Glucose,Glucose [Tf-T0],0.279777778,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
312,Bn_56,Bn_56,B_napus,Glucose,Glucose [Tf-T0],0.315288889,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
313,Bn_57,Bn_57,B_napus,Glucose,Glucose [Tf-T0],0.520322222,NA,NA,NA,NA
314,Bn_57,Bn_57,B_napus,Glucose,Glucose [Tf-T0],0.5228,NA,NA,NA,NA
315,Bn_57,Bn_57,B_napus,Glucose,Glucose [Tf-T0],0.569411111,NA,NA,NA,NA
316,Bn_59,Bn_59,B_napus,Glucose,Glucose [Tf-T0],0.388388889,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
317,Bn_59,Bn_59,B_napus,Glucose,Glucose [Tf-T0],0.364411111,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
318,Bn_59,Bn_59,B_napus,Glucose,Glucose [Tf-T0],0.424433333,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
319,Bn_60,Bn_60,B_napus,Glucose,Glucose [Tf-T0],0.541122222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
320,Bn_60,Bn_60,B_napus,Glucose,Glucose [Tf-T0],0.679433334,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
321,Bn_60,Bn_60,B_napus,Glucose,Glucose [Tf-T0],0.681788889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
322,Bn_62,Bn_62,B_napus,Glucose,Glucose [Tf-T0],0.570711111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
323,Bn_62,Bn_62,B_napus,Glucose,Glucose [Tf-T0],0.5644,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
324,Bn_62,Bn_62,B_napus,Glucose,Glucose [Tf-T0],0.540266666,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
325,Bn_63,Bn_63,B_napus,Glucose,Glucose [Tf-T0],0.303344445,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
326,Bn_63,Bn_63,B_napus,Glucose,Glucose [Tf-T0],0.309488889,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
327,Bn_63,Bn_63,B_napus,Glucose,Glucose [Tf-T0],0.331966667,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
328,Bn_64,Bn_64,B_napus,Glucose,Glucose [Tf-T0],0.619488889,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
329,Bn_64,Bn_64,B_napus,Glucose,Glucose [Tf-T0],0.5991,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
330,Bn_64,Bn_64,B_napus,Glucose,Glucose [Tf-T0],0.568333334,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
331,Bn_67,Bn_67,B_napus,Glucose,Glucose [Tf-T0],0.711155555,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
332,Bn_67,Bn_67,B_napus,Glucose,Glucose [Tf-T0],0.6647,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
333,Bn_67,Bn_67,B_napus,Glucose,Glucose [Tf-T0],0.588122222,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
337,Bn_44,Bn_44,B_napus,3OMG,3-O-MG [Tf-T0],0.265488889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
338,Bn_44,Bn_44,B_napus,3OMG,3-O-MG [Tf-T0],0.167966667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
339,Bn_44,Bn_44,B_napus,3OMG,3-O-MG [Tf-T0],0.169277777,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
340,Bn_46,Bn_46,B_napus,3OMG,3-O-MG [Tf-T0],0.221033334,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
341,Bn_46,Bn_46,B_napus,3OMG,3-O-MG [Tf-T0],0.100755556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
342,Bn_46,Bn_46,B_napus,3OMG,3-O-MG [Tf-T0],0.098033333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
343,Bn_47,Bn_47,B_napus,3OMG,3-O-MG [Tf-T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
344,Bn_47,Bn_47,B_napus,3OMG,3-O-MG [Tf-T0],0.0156,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
345,Bn_47,Bn_47,B_napus,3OMG,3-O-MG [Tf-T0],0.009711111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
346,Bn_50,Bn_50,B_napus,3OMG,3-O-MG [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
347,Bn_50,Bn_50,B_napus,3OMG,3-O-MG [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
348,Bn_50,Bn_50,B_napus,3OMG,3-O-MG [Tf-T0],0.078444445,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
349,Bn_52,Bn_52,B_napus,3OMG,3-O-MG [Tf-T0],0.035566666,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
350,Bn_52,Bn_52,B_napus,3OMG,3-O-MG [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
351,Bn_52,Bn_52,B_napus,3OMG,3-O-MG [Tf-T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
352,Bn_53,Bn_53,B_napus,3OMG,3-O-MG [Tf-T0],0.117155556,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
353,Bn_53,Bn_53,B_napus,3OMG,3-O-MG [Tf-T0],0.085133333,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
354,Bn_53,Bn_53,B_napus,3OMG,3-O-MG [Tf-T0],0.089055555,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
355,Bn_54,Bn_54,B_napus,3OMG,3-O-MG [Tf-T0],0.1254,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
356,Bn_54,Bn_54,B_napus,3OMG,3-O-MG [Tf-T0],0.093311111,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
357,Bn_54,Bn_54,B_napus,3OMG,3-O-MG [Tf-T0],0.134433333,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
358,Bn_56,Bn_56,B_napus,3OMG,3-O-MG [Tf-T0],0.157388888,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
359,Bn_56,Bn_56,B_napus,3OMG,3-O-MG [Tf-T0],0.169,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
360,Bn_56,Bn_56,B_napus,3OMG,3-O-MG [Tf-T0],0.188188889,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
361,Bn_57,Bn_57,B_napus,3OMG,3-O-MG [Tf-T0],0.211466666,NA,NA,NA,NA
362,Bn_57,Bn_57,B_napus,3OMG,3-O-MG [Tf-T0],0.1338,NA,NA,NA,NA
363,Bn_57,Bn_57,B_napus,3OMG,3-O-MG [Tf-T0],0.145555556,NA,NA,NA,NA
364,Bn_59,Bn_59,B_napus,3OMG,3-O-MG [Tf-T0],0.039444444,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
365,Bn_59,Bn_59,B_napus,3OMG,3-O-MG [Tf-T0],0,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
366,Bn_59,Bn_59,B_napus,3OMG,3-O-MG [Tf-T0],0.016633333,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
367,Bn_60,Bn_60,B_napus,3OMG,3-O-MG [Tf-T0],0.020966666,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
368,Bn_60,Bn_60,B_napus,3OMG,3-O-MG [Tf-T0],0.039933333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
369,Bn_60,Bn_60,B_napus,3OMG,3-O-MG [Tf-T0],0.0824,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
370,Bn_62,Bn_62,B_napus,3OMG,3-O-MG [Tf-T0],0.262677777,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
371,Bn_62,Bn_62,B_napus,3OMG,3-O-MG [Tf-T0],0.220877777,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
372,Bn_62,Bn_62,B_napus,3OMG,3-O-MG [Tf-T0],0.262088889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
373,Bn_63,Bn_63,B_napus,3OMG,3-O-MG [Tf-T0],0.193433333,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
374,Bn_63,Bn_63,B_napus,3OMG,3-O-MG [Tf-T0],0.090966667,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
375,Bn_63,Bn_63,B_napus,3OMG,3-O-MG [Tf-T0],0.1112,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
376,Bn_64,Bn_64,B_napus,3OMG,3-O-MG [Tf-T0],0.302055555,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
377,Bn_64,Bn_64,B_napus,3OMG,3-O-MG [Tf-T0],0.282233334,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
378,Bn_64,Bn_64,B_napus,3OMG,3-O-MG [Tf-T0],0.240877778,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
379,Bn_67,Bn_67,B_napus,3OMG,3-O-MG [Tf-T0],0.096822222,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
380,Bn_67,Bn_67,B_napus,3OMG,3-O-MG [Tf-T0],0.087144445,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
381,Bn_67,Bn_67,B_napus,3OMG,3-O-MG [Tf-T0],0.163233334,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
385,Bn_68,Bn_68,B_napus,Glucose,Glucose [Tf-T0],0.6947,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
