	ID2	System	Plant	Experiment	Bio_rep	Tech_Rep	Microbes	Treatment	Element	Weight	Tube	Tube+element	Microbial ID	Primers	CT	UBQ10	Kingdom
1561	Flowpots_Micro_Tomato_F16_1_1_MF_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	1	MF	3OMG	Matrix	581.1	1799.6	2380.7	Pathogens	RS		34.75	Bacteria
1562	Flowpots_Micro_Tomato_F16_1_2_MF_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	2	MF	3OMG	Matrix	335.2	1804.5	2139.7	Pathogens	RS		33.59	Bacteria
1563	Flowpots_Micro_Tomato_F16_1_3_MF_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	3	MF	3OMG	Matrix	462.3	1782.9	2245.2	Pathogens	RS		31.61	Bacteria
1564	Flowpots_Micro_Tomato_F16_1_4_MF_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	4	MF	3OMG	Matrix	310.8	1852.8	2163.6	Pathogens	RS		32.61	Bacteria
1565	Flowpots_Micro_Tomato_F16_1_5_MF_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	5	MF	3OMG	Matrix	934.7	1725.2	2659.9	Pathogens	RS		31.3	Bacteria
1566	Flowpots_Micro_Tomato_F16_1_6_MF_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	6	MF	3OMG	Matrix	678.6	1760.3	2438.9	Pathogens	RS		33.86	Bacteria
1567	Flowpots_Micro_Tomato_F16_1_7_MF_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	7	MF	3OMG	Matrix	760	1789.2	2549.2	Pathogens	RS			Bacteria
1568	Flowpots_Micro_Tomato_F16_1_8_MF_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	8	MF	3OMG	Matrix	517.6	1705	2222.6	Pathogens	RS			Bacteria
1569	Flowpots_Micro_Tomato_F16_1_1_F16_Water_Matrix	Flowpots	Micro_Tomato	F16	1	1	F16	Water	Matrix	562.3	1745.1	2307.4	Pathogens	RS		36.45	Bacteria
1570	Flowpots_Micro_Tomato_F16_1_2_F16_Water_Matrix	Flowpots	Micro_Tomato	F16	1	2	F16	Water	Matrix	414	1840.7	2254.7	Pathogens	RS			Bacteria
1571	Flowpots_Micro_Tomato_F16_1_3_F16_Water_Matrix	Flowpots	Micro_Tomato	F16	1	3	F16	Water	Matrix	546.3	1795.4	2341.7	Pathogens	RS			Bacteria
1572	Flowpots_Micro_Tomato_F16_1_4_F16_Water_Matrix	Flowpots	Micro_Tomato	F16	1	4	F16	Water	Matrix	446.6	1864.5	2311.1	Pathogens	RS			Bacteria
1573	Flowpots_Micro_Tomato_F16_1_5_F16_Water_Matrix	Flowpots	Micro_Tomato	F16	1	5	F16	Water	Matrix	403.2	1786.6	2189.8	Pathogens	RS			Bacteria
1574	Flowpots_Micro_Tomato_F16_1_6_F16_Water_Matrix	Flowpots	Micro_Tomato	F16	1	6	F16	Water	Matrix	427.1	1833.7	2260.8	Pathogens	RS			Bacteria
1575	Flowpots_Micro_Tomato_F16_1_7_F16_Water_Matrix	Flowpots	Micro_Tomato	F16	1	7	F16	Water	Matrix	501.5	1795.3	2296.8	Pathogens	RS			Bacteria
1576	Flowpots_Micro_Tomato_F16_1_8_F16_Water_Matrix	Flowpots	Micro_Tomato	F16	1	8	F16	Water	Matrix	570.7	1800.5	2371.2	Pathogens	RS			Bacteria
1577	Flowpots_Micro_Tomato_F16_1_1_F16_Glucose_Matrix	Flowpots	Micro_Tomato	F16	1	1	F16	Glucose	Matrix	577.3	1769.3	2346.6	Pathogens	RS			Bacteria
1578	Flowpots_Micro_Tomato_F16_1_2_F16_Glucose_Matrix	Flowpots	Micro_Tomato	F16	1	2	F16	Glucose	Matrix	539.8	1840.3	2380.1	Pathogens	RS			Bacteria
1579	Flowpots_Micro_Tomato_F16_1_3_F16_Glucose_Matrix	Flowpots	Micro_Tomato	F16	1	3	F16	Glucose	Matrix	568.3	1821.3	2389.6	Pathogens	RS			Bacteria
1580	Flowpots_Micro_Tomato_F16_1_4_F16_Glucose_Matrix	Flowpots	Micro_Tomato	F16	1	4	F16	Glucose	Matrix	693	1755.6	2448.6	Pathogens	RS			Bacteria
1581	Flowpots_Micro_Tomato_F16_1_5_F16_Glucose_Matrix	Flowpots	Micro_Tomato	F16	1	5	F16	Glucose	Matrix	391.7	1777.1	2168.8	Pathogens	RS			Bacteria
1582	Flowpots_Micro_Tomato_F16_1_6_F16_Glucose_Matrix	Flowpots	Micro_Tomato	F16	1	6	F16	Glucose	Matrix	313.6	1749.3	2062.9	Pathogens	RS		35.48	Bacteria
1583	Flowpots_Micro_Tomato_F16_1_7_F16_Glucose_Matrix	Flowpots	Micro_Tomato	F16	1	7	F16	Glucose	Matrix	417.4	1840.8	2258.2	Pathogens	RS			Bacteria
1584	Flowpots_Micro_Tomato_F16_1_8_F16_Glucose_Matrix	Flowpots	Micro_Tomato	F16	1	8	F16	Glucose	Matrix	621.9	1874.2	2496.1	Pathogens	RS		29.45	Bacteria
1585	Flowpots_Micro_Tomato_F16_1_1_F16_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	1	F16	3OMG	Matrix	457	1884.6	2341.6	Pathogens	RS		34	Bacteria
1586	Flowpots_Micro_Tomato_F16_1_2_F16_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	2	F16	3OMG	Matrix	839.5	1809.1	2648.6	Pathogens	RS		31	Bacteria
1587	Flowpots_Micro_Tomato_F16_1_3_F16_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	3	F16	3OMG	Matrix	670	1723.9	2393.9	Pathogens	RS		36.19	Bacteria
1588	Flowpots_Micro_Tomato_F16_1_4_F16_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	4	F16	3OMG	Matrix	552.3	1851.5	2403.8	Pathogens	RS		33.51	Bacteria
1589	Flowpots_Micro_Tomato_F16_1_5_F16_3OMG_Matrix	Flowpots	Micro_Tomato	F16	1	5	F16	3OMG	Matrix	665.9	1851.4	2517.3	Pathogens	RS		30.41	Bacteria
1590	Flowpots_Micro_Tomato_F16_1_1_MF_Water_Plant	Flowpots	Micro_Tomato	F16	1	1	MF	Water	Plant	1.2	1779.9	1781.1	Pathogens	RS		26.31	Bacteria
1591	Flowpots_Micro_Tomato_F16_1_2_MF_Water_Plant	Flowpots	Micro_Tomato	F16	1	2	MF	Water	Plant	22.1	1763.1	1785.2	Pathogens	RS		24.13	Bacteria
1592	Flowpots_Micro_Tomato_F16_1_3_MF_Water_Plant	Flowpots	Micro_Tomato	F16	1	3	MF	Water	Plant	29.4	1818.2	1847.6	Pathogens	RS		22.74	Bacteria
1593	Flowpots_Micro_Tomato_F16_1_4_MF_Water_Plant	Flowpots	Micro_Tomato	F16	1	4	MF	Water	Plant	16.9	1793.9	1810.8	Pathogens	RS		23.41	Bacteria
1594	Flowpots_Micro_Tomato_F16_1_1_MF_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	1	MF	Glucose	Plant	49.1	1848.5	1897.6	Pathogens	RS		24.22	Bacteria
1595	Flowpots_Micro_Tomato_F16_1_2_MF_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	2	MF	Glucose	Plant	8.7	1811.3	1820	Pathogens	RS		23.3	Bacteria
1596	Flowpots_Micro_Tomato_F16_1_3_MF_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	3	MF	Glucose	Plant	20.8	1908.2	1929	Pathogens	RS		22.57	Bacteria
1597	Flowpots_Micro_Tomato_F16_1_4_MF_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	4	MF	Glucose	Plant	114.8	1851.9	1966.7	Pathogens	RS		24.8	Bacteria
1598	Flowpots_Micro_Tomato_F16_1_5_MF_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	5	MF	Glucose	Plant	25	1734.8	1759.8	Pathogens	RS		24.07	Bacteria
1599	Flowpots_Micro_Tomato_F16_1_6_MF_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	6	MF	Glucose	Plant	17.6	1750.3	1767.9	Pathogens	RS		21.52	Bacteria
1600	Flowpots_Micro_Tomato_F16_1_7_MF_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	7	MF	Glucose	Plant	18.4	1831.5	1849.9	Pathogens	RS		22.19	Bacteria
1601	Flowpots_Micro_Tomato_F16_1_8_MF_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	8	MF	Glucose	Plant	11	1855.5	1866.5	Pathogens	RS		21.88	Bacteria
1602	Flowpots_Micro_Tomato_F16_1_1_MF_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	1	MF	3OMG	Plant	23.4	1860.1	1883.5	Pathogens	RS		23.07	Bacteria
1603	Flowpots_Micro_Tomato_F16_1_2_MF_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	2	MF	3OMG	Plant	48.9	1831.6	1880.5	Pathogens	RS		24.44	Bacteria
1604	Flowpots_Micro_Tomato_F16_1_3_MF_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	3	MF	3OMG	Plant	51.8	1846.7	1898.5	Pathogens	RS		25.27	Bacteria
1605	Flowpots_Micro_Tomato_F16_1_4_MF_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	4	MF	3OMG	Plant	37.6	1856.5	1894.1	Pathogens	RS		24	Bacteria
1606	Flowpots_Micro_Tomato_F16_1_5_MF_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	5	MF	3OMG	Plant	98.5	1869.8	1968.3	Pathogens	RS		27.02	Bacteria
1607	Flowpots_Micro_Tomato_F16_1_6_MF_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	6	MF	3OMG	Plant	64	1780.9	1844.9	Pathogens	RS		28.08	Bacteria
1608	Flowpots_Micro_Tomato_F16_1_7_MF_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	7	MF	3OMG	Plant	42.7	1846.5	1889.2	Pathogens	RS		27.53	Bacteria
1609	Flowpots_Micro_Tomato_F16_1_8_MF_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	8	MF	3OMG	Plant	22.1	1830	1852.1	Pathogens	RS		25.06	Bacteria
1610	Flowpots_Micro_Tomato_F16_1_1_F16_Water_Plant	Flowpots	Micro_Tomato	F16	1	1	F16	Water	Plant	14.2	1745.6	1759.8	Pathogens	RS		23.63	Bacteria
1611	Flowpots_Micro_Tomato_F16_1_2_F16_Water_Plant	Flowpots	Micro_Tomato	F16	1	2	F16	Water	Plant	12.4	1836.4	1848.8	Pathogens	RS		23.4	Bacteria
1612	Flowpots_Micro_Tomato_F16_1_3_F16_Water_Plant	Flowpots	Micro_Tomato	F16	1	3	F16	Water	Plant	21.8	1852.7	1874.5	Pathogens	RS		23	Bacteria
1613	Flowpots_Micro_Tomato_F16_1_4_F16_Water_Plant	Flowpots	Micro_Tomato	F16	1	4	F16	Water	Plant	13.4	1741.9	1755.3	Pathogens	RS		22.52	Bacteria
1614	Flowpots_Micro_Tomato_F16_1_5_F16_Water_Plant	Flowpots	Micro_Tomato	F16	1	5	F16	Water	Plant	21.5	1679.3	1700.8	Pathogens	RS		22.6	Bacteria
1615	Flowpots_Micro_Tomato_F16_1_6_F16_Water_Plant	Flowpots	Micro_Tomato	F16	1	6	F16	Water	Plant	14.3	1847.3	1861.6	Pathogens	RS		22.57	Bacteria
1616	Flowpots_Micro_Tomato_F16_1_7_F16_Water_Plant	Flowpots	Micro_Tomato	F16	1	7	F16	Water	Plant	23	1728.9	1751.9	Pathogens	RS		21.13	Bacteria
1617	Flowpots_Micro_Tomato_F16_1_8_F16_Water_Plant	Flowpots	Micro_Tomato	F16	1	8	F16	Water	Plant	27.5	1898.4	1925.9	Pathogens	RS		22.06	Bacteria
1618	Flowpots_Micro_Tomato_F16_1_1_F16_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	1	F16	Glucose	Plant	26.5	1864.8	1891.3	Pathogens	RS		22.65	Bacteria
1619	Flowpots_Micro_Tomato_F16_1_2_F16_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	2	F16	Glucose	Plant	37.2	1851	1888.2	Pathogens	RS		21.41	Bacteria
1620	Flowpots_Micro_Tomato_F16_1_3_F16_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	3	F16	Glucose	Plant	20	1834.9	1854.9	Pathogens	RS		23.01	Bacteria
1621	Flowpots_Micro_Tomato_F16_1_4_F16_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	4	F16	Glucose	Plant	47.6	1705.6	1753.2	Pathogens	RS		21.2	Bacteria
1622	Flowpots_Micro_Tomato_F16_1_5_F16_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	5	F16	Glucose	Plant	9.5	1763.3	1772.8	Pathogens	RS		22.14	Bacteria
1623	Flowpots_Micro_Tomato_F16_1_6_F16_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	6	F16	Glucose	Plant	5.2	1825.2	1830.4	Pathogens	RS		23.26	Bacteria
1624	Flowpots_Micro_Tomato_F16_1_7_F16_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	7	F16	Glucose	Plant	7.7	1776.8	1784.5	Pathogens	RS		21.63	Bacteria
1625	Flowpots_Micro_Tomato_F16_1_8_F16_Glucose_Plant	Flowpots	Micro_Tomato	F16	1	8	F16	Glucose	Plant	8.7	1783.2	1791.9	Pathogens	RS		22.34	Bacteria
1626	Flowpots_Micro_Tomato_F16_1_1_F16_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	1	F16	3OMG	Plant	58.5	1784.8	1843.3	Pathogens	RS		24.82	Bacteria
1627	Flowpots_Micro_Tomato_F16_1_2_F16_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	2	F16	3OMG	Plant	184.2	1787.1	1971.3	Pathogens	RS		22.15	Bacteria
1628	Flowpots_Micro_Tomato_F16_1_3_F16_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	3	F16	3OMG	Plant	13	1786.4	1799.4	Pathogens	RS		22.27	Bacteria
1629	Flowpots_Micro_Tomato_F16_1_4_F16_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	4	F16	3OMG	Plant	45.2	1819.7	1864.9	Pathogens	RS		23.97	Bacteria
1630	Flowpots_Micro_Tomato_F16_1_5_F16_3OMG_Plant	Flowpots	Micro_Tomato	F16	1	5	F16	3OMG	Plant	113.1	1909.3	2022.4	Pathogens	RS		17.97	Bacteria
1631	Flowpots_Arabidopsis_thaliana_F_Path_1_1_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	MF	Water	Plant				Pathogens	RS			Bacteria
1632	Flowpots_Arabidopsis_thaliana_F_Path_1_2_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	MF	Water	Plant				Pathogens	RS		23.7	Bacteria
1633	Flowpots_Arabidopsis_thaliana_F_Path_1_3_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	MF	Water	Plant				Pathogens	RS		22.87	Bacteria
1634	Flowpots_Arabidopsis_thaliana_F_Path_1_4_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	MF	Water	Plant				Pathogens	RS		25.09	Bacteria
1635	Flowpots_Arabidopsis_thaliana_F_Path_1_1_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	MF	3OMG	Plant				Pathogens	RS		27.53	Bacteria
1636	Flowpots_Arabidopsis_thaliana_F_Path_1_2_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	MF	3OMG	Plant				Pathogens	RS		23.51	Bacteria
1637	Flowpots_Arabidopsis_thaliana_F_Path_1_3_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	MF	3OMG	Plant				Pathogens	RS		24.85	Bacteria
1638	Flowpots_Arabidopsis_thaliana_F_Path_1_4_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	MF	3OMG	Plant				Pathogens	RS		25.05	Bacteria
1639	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F16_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F16	Water	Plant				Pathogens	RS		25.34	Bacteria
1640	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F16_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F16	Water	Plant				Pathogens	RS		26.1	Bacteria
1641	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F16_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F16	Water	Plant				Pathogens	RS		25.07	Bacteria
1642	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F16_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F16	Water	Plant				Pathogens	RS			Bacteria
1643	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F16_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F16	3OMG	Plant				Pathogens	RS		22.51	Bacteria
1644	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F16_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F16	3OMG	Plant				Pathogens	RS		25.17	Bacteria
1645	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F16_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F16	3OMG	Plant				Pathogens	RS		27.75	Bacteria
1646	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F16_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F16	3OMG	Plant				Pathogens	RS		25.58	Bacteria
1647	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F44_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F44	Water	Plant				Pathogens	RS		31.48	Bacteria
1648	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F44_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F44	Water	Plant				Pathogens	RS		23.64	Bacteria
1649	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F44_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F44	Water	Plant				Pathogens	RS		24.17	Bacteria
1650	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F44_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F44	Water	Plant				Pathogens	RS		25.72	Bacteria
1651	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F44_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F44	3OMG	Plant				Pathogens	RS		22.98	Bacteria
1652	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F44_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F44	3OMG	Plant				Pathogens	RS		23.22	Bacteria
1653	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F44_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F44	3OMG	Plant				Pathogens	RS		23.46	Bacteria
1654	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F44_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F44	3OMG	Plant				Pathogens	RS		23.91	Bacteria
1655	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F64_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F64	Water	Plant				Pathogens	RS		23.78	Bacteria
1656	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F64_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F64	Water	Plant				Pathogens	RS		25.42	Bacteria
1657	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F64_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F64	Water	Plant				Pathogens	RS		26.05	Bacteria
1658	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F64_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F64	Water	Plant				Pathogens	RS		31.75	Bacteria
1659	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F64_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F64	3OMG	Plant				Pathogens	RS		26.36	Bacteria
1660	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F64_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F64	3OMG	Plant				Pathogens	RS		23.2	Bacteria
1661	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F64_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F64	3OMG	Plant				Pathogens	RS		23.64	Bacteria
1662	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F64_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F64	3OMG	Plant				Pathogens	RS		25	Bacteria
1663	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F96_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F96	Water	Plant				Pathogens	RS			Bacteria
1664	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F96_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F96	Water	Plant				Pathogens	RS		27.69	Bacteria
1665	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F96_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F96	Water	Plant				Pathogens	RS		26.16	Bacteria
1666	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F96_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F96	Water	Plant				Pathogens	RS			Bacteria
1667	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F96_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F96	3OMG	Plant				Pathogens	RS		23.07	Bacteria
1668	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F96_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F96	3OMG	Plant				Pathogens	RS		25.14	Bacteria
1669	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F96_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F96	3OMG	Plant				Pathogens	RS		28.4	Bacteria
1670	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F96_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F96	3OMG	Plant				Pathogens	RS		23.31	Bacteria
1671	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F100_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F100	Water	Plant				Pathogens	RS		22.34	Bacteria
1672	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F100_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F100	Water	Plant				Pathogens	RS		25.61	Bacteria
1673	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F100_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F100	Water	Plant				Pathogens	RS		22.66	Bacteria
1674	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F100_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F100	Water	Plant				Pathogens	RS		23.51	Bacteria
1675	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F100_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F100	3OMG	Plant				Pathogens	RS		24.73	Bacteria
1676	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F100_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F100	3OMG	Plant				Pathogens	RS		23.67	Bacteria
1677	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F100_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F100	3OMG	Plant				Pathogens	RS		25.01	Bacteria
1678	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F100_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F100	3OMG	Plant				Pathogens	RS		25.06	Bacteria
1679	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F117_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F117	Water	Plant				Pathogens	RS		24.79	Bacteria
1680	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F117_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F117	Water	Plant				Pathogens	RS		23.54	Bacteria
1681	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F117_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F117	Water	Plant				Pathogens	RS		25.91	Bacteria
1682	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F117_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F117	Water	Plant				Pathogens	RS		23.46	Bacteria
1683	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F117_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F117	3OMG	Plant				Pathogens	RS		22.35	Bacteria
1684	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F117_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F117	3OMG	Plant				Pathogens	RS		24.67	Bacteria
1685	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F117_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F117	3OMG	Plant				Pathogens	RS		22.57	Bacteria
1686	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F117_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F117	3OMG	Plant				Pathogens	RS		22.03	Bacteria
1687	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F147_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F147	Water	Plant				Pathogens	RS			Bacteria
1688	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F147_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F147	Water	Plant				Pathogens	RS			Bacteria
1689	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F147_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F147	Water	Plant				Pathogens	RS			Bacteria
1690	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F147_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F147	Water	Plant				Pathogens	RS			Bacteria
1691	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F147_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F147	3OMG	Plant				Pathogens	RS		23.24	Bacteria
1692	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F147_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F147	3OMG	Plant				Pathogens	RS		24.04	Bacteria
1693	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F147_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F147	3OMG	Plant				Pathogens	RS		22.49	Bacteria
1694	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F147_3OMG_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F147	3OMG	Plant				Pathogens	RS		22.4	Bacteria
1695	Flowpots_Arabidopsis_thaliana_F_Path_1_1_F212_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	1	F212	Water	Plant				Pathogens	RS		21.92	Bacteria
1696	Flowpots_Arabidopsis_thaliana_F_Path_1_2_F212_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	2	F212	Water	Plant				Pathogens	RS		21.52	Bacteria
1697	Flowpots_Arabidopsis_thaliana_F_Path_1_3_F212_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	3	F212	Water	Plant				Pathogens	RS		26.15	Bacteria
1698	Flowpots_Arabidopsis_thaliana_F_Path_1_4_F212_Water_Plant	Flowpots	Arabidopsis_thaliana	F_Path	1	4	F212	Water	Plant				Pathogens	RS		24.65	Bacteria
